   -0.569921469688415527E+01    0.446143388748168945E+01    0.121818017959594727E+01    0.280577111244201660E+01    0.899230957031250000E+01   -0.361532370815292608E+18   -0.575044728947169581E+01    1
   -0.452003479003906250E+00    0.123679757118225098E+01    0.646519899368286133E+00    0.393039727210998535E+01    0.767892479896545410E+01   -0.263241581633276800E+18   -0.575378062280501634E+01    1
    0.170685648918151855E+01    0.947775006294250488E+01    0.173972010612487793E+01    0.294256305694580078E+01    0.474640488624572754E+01   -0.181899950190106304E+18   -0.575711395613834398E+01    1
    0.299936223030090332E+01    0.629587769508361816E+01    0.156537008285522461E+01    0.335755586624145508E+01    0.609869837760925293E+01   -0.133652948042109280E+18   -0.576044728947168139E+01    1
   -0.588061857223510742E+01    0.653615355491638184E+01    0.199548745155334473E+01    0.229438304901123047E+01    0.920636296272277832E+01   -0.121405281929819584E+18   -0.576378062280501613E+01    1
    0.153965830802917480E+01    0.948665022850036621E+01    0.109215235710144043E+01    0.212016105651855469E+01   -0.835924148559570312E+00   -0.825192529440569440E+17   -0.576711395613835531E+01    1
   -0.293338298797607422E-01   -0.612929582595825195E+01    0.116691803932189941E+01    0.266961240768432617E+01    0.865412116050720215E+01   -0.617146899963138560E+17   -0.577044728947169805E+01    1
   -0.532643127441406250E+01   -0.911095142364501953E+00    0.146980381011962891E+01    0.264436960220336914E+01    0.791779756546020508E+01   -0.232197320318801560E+17   -0.577378062280503279E+01    1
    0.385441112518310547E+01    0.365905880928039551E+01   -0.171873354911804199E+01    0.243293046951293945E+01   -0.392692923545837402E+01   -0.220419034295149800E+17   -0.577711395613835421E+01    1
   -0.662911224365234375E+01   -0.779762506484985352E+01    0.424108028411865234E+00    0.233791589736938477E+01    0.964799404144287109E+01   -0.167599654607254480E+17   -0.578044728947167474E+01    1
    0.269217276573181152E+01    0.620322346687316895E+01    0.968408107757568359E+00    0.252316999435424805E+01   -0.560868382453918457E+01   -0.142011673775606940E+17   -0.578378062280501393E+01    1
   -0.264850592613220215E+01   -0.985393762588500977E+01    0.613791942596435547E+00    0.230954313278198242E+01    0.942212820053100586E+01   -0.128921594132597920E+17   -0.578711395613835577E+01    1
    0.149571800231933594E+01    0.877062082290649414E+01    0.175373435020446777E+01    0.462846755981445312E+00   -0.483566522598266602E+00   -0.128532398245486760E+17   -0.579044728947169407E+01    1
   -0.501039266586303711E+01    0.395131230354309082E+01    0.112934875488281250E+01    0.340940999984741211E+01    0.610421776771545410E+01   -0.826821480510626100E+16   -0.579378062280503325E+01    1
   -0.174152731895446777E+01    0.664813518524169922E+00    0.462860584259033203E+00    0.263592410087585449E+01    0.865549445152282715E+01   -0.696354215752495400E+16   -0.579711395613835734E+01    1
   -0.217867588996887207E+01   -0.749410390853881836E+01    0.877754688262939453E+00    0.240500664710998535E+01    0.866608262062072754E+01   -0.637013798243555900E+16   -0.580044728947169297E+01    1
   -0.523096895217895508E+01   -0.526665925979614258E+01    0.162883377075195312E+01    0.378604221343994141E+01    0.395359277725219727E+01   -0.564529652392655400E+16   -0.580378062280502593E+01    1
    0.210902190208435059E+01    0.701191902160644531E+01    0.121787858009338379E+01    0.187712168693542480E+01   -0.593767166137695312E+00   -0.455970167387975200E+16   -0.580711395613834647E+01    1
   -0.421613907814025879E+01    0.197459578514099121E+01    0.644533395767211914E+00    0.240205121040344238E+01    0.875087141990661621E+01   -0.453286631276556600E+16   -0.581044728947168032E+01    1
    0.309819912910461426E+01    0.466961264610290527E+01    0.673480272293090820E+00    0.368928170204162598E+01   -0.257486701011657715E+01   -0.358757499149519050E+16   -0.581378062280502572E+01    1
   -0.174377536773681641E+01   -0.800283551216125488E+01    0.202306985855102539E+00    0.333629441261291504E+01    0.752621293067932129E+01   -0.277096931185963400E+16   -0.581711395613836935E+01    1
    0.267068147659301758E+01   -0.229289889335632324E+01    0.129338407516479492E+01    0.263293814659118652E+01    0.698918342590332031E+01   -0.152506755607261450E+16   -0.582044728947169965E+01    1
    0.871041536331176758E+00    0.896858096122741699E+01   -0.200980424880981445E+00    0.351908874511718750E+01   -0.704689741134643555E+01   -0.111320769085881225E+16   -0.582378062280502462E+01    1
    0.363643908500671387E+01   -0.106176733970642090E+01   -0.603224277496337891E+00    0.256942081451416016E+01    0.910798668861389160E+01   -0.105803188890946375E+16   -0.582711395613835315E+01    1
    0.363346147537231445E+01    0.287234544754028320E+01    0.134370589256286621E+01    0.343655204772949219E+01   -0.373996138572692871E+01   -0.105699559872285000E+16   -0.583044728947169411E+01    1
    0.397339749336242676E+01    0.204578042030334473E+01   -0.191879844665527344E+01    0.377210569381713867E+01    0.724077224731445312E+01   -0.104546932539474888E+16   -0.583378062280502441E+01    1
   -0.403922343254089355E+01    0.604544520378112793E+01   -0.198324680328369141E+00    0.394162273406982422E+01    0.706924676895141602E+01   -0.645949931501128875E+15   -0.583711395613834316E+01    1
    0.384370803833007812E+00    0.328524470329284668E+01    0.167134523391723633E+00    0.246642923355102539E+01    0.810701608657836914E+01   -0.463282704718726625E+15   -0.584044728947168412E+01    1
   -0.712580657005310059E+01   -0.215183258056640625E+01   -0.659295797348022461E+00    0.349333429336547852E+01    0.806115150451660156E+01   -0.359457440074217312E+15   -0.584378062280502064E+01    1
    0.277813076972961426E+01    0.430346846580505371E+01    0.175743341445922852E+01    0.150962877273559570E+01    0.841993808746337891E+01   -0.322482983007160375E+15   -0.584711395613835627E+01    1
    0.241789150238037109E+01    0.508151531219482422E+01   -0.194932460784912109E+01    0.219827651977539062E+01    0.857435464859008789E+01   -0.279266027564697531E+15   -0.585044728947168746E+01    1
    0.177511763572692871E+01    0.643613815307617188E+01   -0.707826614379882812E-01    0.378807592391967773E+01   -0.153838157653808594E+01   -0.230387896076367938E+15   -0.585378062280502132E+01    1
   -0.280119729042053223E+01    0.363185763359069824E+01   -0.128741645812988281E+01    0.319677710533142090E+01    0.882915019989013672E+01   -0.190532063216316812E+15   -0.585711395613836583E+01    1
    0.337265920639038086E+01    0.274502038955688477E+01    0.111244201660156250E+01    0.248034000396728516E-01    0.745289683341979980E+01   -0.188497014917340500E+15   -0.586044728947168458E+01    1
    0.881736040115356445E+00    0.810777425765991211E+01   -0.554625988006591797E+00    0.307040357589721680E+01    0.568543791770935059E+01   -0.162139501185977156E+15   -0.586378062280500867E+01    1
    0.610819339752197266E+00   -0.377956986427307129E+01    0.845548152923583984E+00    0.232538652420043945E+01    0.698176741600036621E+01   -0.808792171845569062E+14   -0.586711395613835673E+01    1
   -0.369434857368469238E+01    0.166846752166748047E+01   -0.695945978164672852E+00    0.287407779693603516E+01    0.783035039901733398E+01   -0.769720753751885156E+14   -0.587044728947169592E+01    1
    0.397198843955993652E+01    0.871939659118652344E+00    0.893326997756958008E+00    0.159104943275451660E+01   -0.368727207183837891E+01   -0.694352644026198906E+14   -0.587378062280501378E+01    1
    0.112383365631103516E-01    0.933342695236206055E+01   -0.138738083839416504E+01    0.271093273162841797E+01   -0.549744367599487305E+00   -0.648170871731692734E+14   -0.587711395613836363E+01    1
    0.284449863433837891E+01    0.343216419219970703E+01    0.172450804710388184E+01    0.149342656135559082E+01   -0.172320246696472168E+01   -0.536757630873709531E+14   -0.588044728947169038E+01    1
    0.936466693878173828E+00    0.751037836074829102E+01    0.378242015838623047E+00    0.184609103202819824E+01   -0.556180000305175781E+01   -0.520822616341778594E+14   -0.588378062280502512E+01    1
    0.177933263778686523E+01    0.569123148918151855E+01   -0.366836547851562500E+00    0.339381527900695801E+01    0.722908973693847656E-01   -0.423185151001028984E+14   -0.588711395613835986E+01    1
   -0.235493564605712891E+01   -0.926968932151794434E+01   -0.152007460594177246E+01    0.853342294692993164E+00    0.951636552810668945E+01   -0.388966412681659062E+14   -0.589044728947168750E+01    1
   -0.268642520904541016E+01   -0.929333448410034180E+01    0.103401827812194824E+01    0.189211273193359375E+01    0.749562501907348633E+01   -0.377764029868466875E+14   -0.589378062280501336E+01    1
    0.331917166709899902E+01    0.208676338195800781E+01   -0.149766659736633301E+01    0.313263106346130371E+01    0.336072444915771484E+00   -0.309451387110693359E+14   -0.589711395613836142E+01    1
    0.290254235267639160E+01    0.292125940322875977E+01   -0.761668205261230469E+00    0.386092138290405273E+01   -0.283714890480041504E+01   -0.225181401434590820E+14   -0.590044728947168906E+01    1
   -0.429684209823608398E+01    0.128662586212158203E+01   -0.182979345321655273E+00    0.134929299354553223E+01    0.873317599296569824E+01   -0.199483770365499570E+14   -0.590378062280501403E+01    1
   -0.168938875198364258E+00    0.909920096397399902E+01   -0.118570518493652344E+01    0.304764151573181152E+01   -0.420490860939025879E+01   -0.183387683050443398E+14   -0.590711395613835233E+01    1
   -0.198212575912475586E+01    0.498903632164001465E+01   -0.687259197235107422E+00    0.273467087745666504E+01    0.728413939476013184E+01   -0.176868562232618516E+14   -0.591044728947168974E+01    1
    0.442663431167602539E+00    0.792665958404541016E+01    0.115447402000427246E+01    0.185035300254821777E+01   -0.693147063255310059E+01   -0.153851332527515156E+14   -0.591378062280503869E+01    1
    0.139729738235473633E+00   -0.822849392890930176E+01   -0.440664052963256836E+00    0.110456156730651855E+01    0.909835815429687500E+01   -0.135522565872783242E+14   -0.591711395613837610E+01    1
    0.138778948783874512E+01   -0.715713500976562500E+00   -0.201395988464355469E+00    0.380931544303894043E+01    0.543316960334777832E+01   -0.112294935707860801E+14   -0.592044728947170285E+01    1
    0.359504795074462891E+01    0.945425033569335938E+00    0.651473999023437500E+00    0.158047318458557129E+01    0.495943546295166016E+01   -0.101329177377528438E+14   -0.592378062280502160E+01    1
    0.267428064346313477E+01    0.308844685554504395E+01   -0.163852643966674805E+01    0.120020008087158203E+01    0.561192393302917480E+01   -0.994051293539904297E+13   -0.592711395613834124E+01    1
   -0.725563335418701172E+01   -0.869244456291198730E+01    0.846189737319946289E+00    0.103862953186035156E+01    0.947880029678344727E+01   -0.805092227289775488E+13   -0.593044728947167687E+01    1
   -0.241838455200195312E+01   -0.827040314674377441E+01    0.867951631546020508E+00    0.369426536560058594E+01    0.303244352340698242E+01   -0.736822159722429785E+13   -0.593378062280501606E+01    1
   -0.334618854522705078E+01    0.422646880149841309E+01    0.113716077804565430E+01    0.267657256126403809E+01    0.463035941123962402E+01   -0.558663103623564453E+13   -0.593711395613835968E+01    1
   -0.978844404220581055E+00   -0.179938673973083496E+01   -0.116429901123046875E+01    0.319529795646667480E+01    0.710795402526855469E+01   -0.516600129427498535E+13   -0.594044728947169531E+01    1
   -0.556091713905334473E+01   -0.993442058563232422E+01   -0.188281440734863281E+01    0.294671511650085449E+01    0.788711905479431152E+01   -0.515473257786830566E+13   -0.594378062280501940E+01    1
    0.206252169609069824E+01   -0.147459506988525391E+00   -0.133818387985229492E+01    0.625753879547119141E+00    0.926947832107543945E+01   -0.477486393936402246E+13   -0.594711395613835059E+01    1
   -0.348923182487487793E+01    0.947583198547363281E+01    0.116242575645446777E+01    0.320912861824035645E+01    0.321929454803466797E+01   -0.458238549139576270E+13   -0.595044728947167822E+01    1
   -0.729161787033081055E+01    0.600370883941650391E+01   -0.385181903839111328E-01    0.974395275115966797E+00    0.911118626594543457E+01   -0.404844060760715283E+13   -0.595378062280501563E+01    1
   -0.614852547645568848E+01   -0.696977376937866211E+00   -0.173552036285400391E+00    0.365497970581054688E+01    0.506537199020385742E+01   -0.400518410027751172E+13   -0.595711395613834949E+01    1
    0.142772436141967773E+00    0.787150859832763672E+01   -0.112980055809020996E+01    0.229132699966430664E+01   -0.817424416542053223E+01   -0.383499967497307764E+13   -0.596044728947167890E+01    1
    0.190263986587524414E+01    0.432784199714660645E+01   -0.851259946823120117E+00    0.323083591461181641E+01   -0.401051044464111328E+01   -0.336625754943099854E+13   -0.596378062280501009E+01    1
    0.354504728317260742E+01   -0.201989531517028809E+01   -0.167664861679077148E+01    0.208079242706298828E+01    0.754787802696228027E+01   -0.264762498893441504E+13   -0.596711395613835194E+01    1
    0.210897755622863770E+01   -0.264420390129089355E+01   -0.189614868164062500E+01    0.277909398078918457E+01    0.755210041999816895E+01   -0.229969966215864551E+13   -0.597044728947169379E+01    1
    0.286186647415161133E+01    0.193105936050415039E+01   -0.704052448272705078E-01    0.167186689376831055E+01   -0.194032073020935059E+01   -0.185616970811848730E+13   -0.597378062280502675E+01    1
   -0.102008032798767090E+01    0.944470524787902832E+01    0.137356138229370117E+01    0.301832532882690430E+01   -0.931785941123962402E+01   -0.168039083502937891E+13   -0.597711395613836682E+01    1
   -0.195162796974182129E+01    0.739380955696105957E+01   -0.384415388107299805E+00    0.334716773033142090E+01    0.527366757392883301E+01   -0.141515891126260156E+13   -0.598044728947168824E+01    1
   -0.479796600341796875E+01   -0.269017457962036133E+01   -0.196961426734924316E+01    0.152720284461975098E+01    0.741547942161560059E+01   -0.133169202395082788E+13   -0.598378062280501855E+01    1
   -0.345726490020751953E+00    0.824336528778076172E+01   -0.113573408126831055E+01    0.356955003738403320E+01    0.947118997573852539E+00   -0.127817894936978979E+13   -0.598711395613835595E+01    1
   -0.264998149871826172E+01   -0.868307471275329590E+01    0.943680763244628906E+00    0.338532018661499023E+01    0.267760515213012695E+01   -0.119507934415888647E+13   -0.599044728947169425E+01    1
   -0.782107663154602051E+01    0.374657988548278809E+01    0.103915524482727051E+01    0.260814046859741211E+01    0.423237204551696777E+01   -0.111900959981402246E+13   -0.599378062280503432E+01    1
   -0.721716117858886719E+01   -0.755065083503723145E+01   -0.884418010711669922E+00    0.161046576499938965E+01    0.708973765373229980E+01   -0.964645289034165649E+12   -0.599711395613836995E+01    1
   -0.540416669845581055E+01   -0.328001976013183594E+00   -0.622503280639648438E+00    0.603778839111328125E+00    0.947989106178283691E+01   -0.798755960706088501E+12   -0.600044728947169581E+01    1
    0.704359054565429688E+00    0.602834463119506836E+01    0.124983191490173340E+01    0.277715420722961426E+01    0.175831556320190430E+01   -0.627086559209058838E+12   -0.600378062280502434E+01    1
   -0.393709349632263184E+01    0.216929197311401367E+01   -0.805162906646728516E+00    0.226727151870727539E+01    0.628298521041870117E+01   -0.601708707513705078E+12   -0.600711395613837418E+01    1
   -0.113434815406799316E+01   -0.415730118751525879E+01   -0.151417708396911621E+01    0.245670890808105469E+01    0.659725666046142578E+01   -0.458326481894537720E+12   -0.601044728947169471E+01    1
   -0.239567232131958008E+01    0.597417354583740234E+01   -0.259449005126953125E+00    0.141390419006347656E+01    0.692821025848388672E+01   -0.420136292509432922E+12   -0.601378062280501702E+01    1
    0.125307178497314453E+01    0.326282024383544922E+01   -0.915797233581542969E+00    0.115699720382690430E+01    0.731413245201110840E+01   -0.395302958700095337E+12   -0.601711395613836331E+01    1
   -0.474691390991210938E-01    0.179451823234558105E+01   -0.840766429901123047E-01    0.244211030006408691E+01    0.523199677467346191E+01   -0.324048755382636169E+12   -0.602044728947169183E+01    1
   -0.626499772071838379E+01   -0.557049036026000977E+01   -0.117995405197143555E+01    0.928632974624633789E+00    0.751503705978393555E+01   -0.292475029167105774E+12   -0.602378062280501236E+01    1
    0.101949214935302734E+00    0.681042194366455078E+01   -0.108848166465759277E+01    0.165368199348449707E+01   -0.939332842826843262E+01   -0.281598974125400513E+12   -0.602711395613836221E+01    1
   -0.573750734329223633E+00    0.549965262413024902E+01    0.510184764862060547E+00    0.145371651649475098E+01    0.657643556594848633E+01   -0.269008419443143463E+12   -0.603044728947171205E+01    1
   -0.377053689956665039E+01    0.363490581512451172E+01    0.162415981292724609E+00    0.290933036804199219E+01    0.413835167884826660E+01   -0.250484334706581543E+12   -0.603378062280504324E+01    1
   -0.670306682586669922E+01   -0.857781052589416504E+01   -0.163513755798339844E+01    0.158509874343872070E+01    0.666130185127258301E+01   -0.245131544959795959E+12   -0.603711395613836554E+01    1
    0.207655429840087891E-01    0.689034581184387207E+01   -0.157559967041015625E+01    0.253120422363281250E+00   -0.497829914093017578E+01   -0.242897027826922913E+12   -0.604044728947168430E+01    1
    0.259524774551391602E+01    0.164697527885437012E+01    0.304127931594848633E+00    0.129630160331726074E+01   -0.772415637969970703E+01   -0.237714820109160553E+12   -0.604378062280502437E+01    1
    0.382497978210449219E+01   -0.125648140907287598E+01   -0.380233049392700195E+00    0.314943170547485352E+01   -0.913774967193603516E+00   -0.227237462673084045E+12   -0.604711395613836888E+01    1
    0.148114395141601562E+01    0.251435995101928711E+01    0.179258918762207031E+01    0.375256419181823730E+01   -0.754451751708984375E+00   -0.224459071438322296E+12   -0.605044728947169297E+01    1
   -0.336666345596313477E+01    0.940693497657775879E+01   -0.119555783271789551E+01    0.369837045669555664E+00    0.902762293815612793E+01   -0.206636069968673981E+12   -0.605378062280501794E+01    1
    0.369743466377258301E+01   -0.890057086944580078E+01   -0.712467908859252930E+00    0.317875456809997559E+01    0.505782127380371094E+01   -0.194264182616831207E+12   -0.605711395613835712E+01    1
    0.112482571601867676E+01    0.312520265579223633E+00   -0.893024206161499023E+00    0.255369973182678223E+01    0.539996623992919922E+01   -0.105820594655824799E+12   -0.606044728947170164E+01    1
    0.207222270965576172E+01    0.243080019950866699E+01   -0.119648790359497070E+01    0.359994125366210938E+01   -0.822641491889953613E+01   -0.994166852415012512E+11   -0.606378062280503460E+01    1
   -0.662362337112426758E+00    0.741373300552368164E+01   -0.335241794586181641E+00    0.110610628128051758E+01    0.645745635032653809E+01   -0.862500210464896851E+11   -0.606711395613834981E+01    1
   -0.856939792633056641E+00    0.787649631500244141E+01   -0.191987967491149902E+01    0.801894664764404297E-01   -0.545927882194519043E+01   -0.812061948598359833E+11   -0.607044728947169254E+01    1
   -0.696655988693237305E+00    0.157494664192199707E+01    0.169639110565185547E+00    0.285208511352539062E+01    0.370747327804565430E+01   -0.779356643979465790E+11   -0.607378062280503173E+01    1
   -0.611285924911499023E+00   -0.787368297576904297E+01    0.809390068054199219E+00    0.397326159477233887E+01    0.661756992340087891E+00   -0.764588516477447815E+11   -0.607711395613835847E+01    1
    0.114137530326843262E+01   -0.502218008041381836E+01    0.194247484207153320E+00    0.160884618759155273E+01    0.573015213012695312E+01   -0.753735565162117157E+11   -0.608044728947169943E+01    1
   -0.746928095817565918E+01   -0.630974173545837402E+01    0.124340319633483887E+01    0.199565839767456055E+01    0.432437300682067871E+01   -0.600708183129416428E+11   -0.608378062280502796E+01    1
    0.736349582672119141E+00    0.492128491401672363E+01   -0.125706076622009277E+01    0.339651250839233398E+01   -0.429053664207458496E+01   -0.546947209754356384E+11   -0.608711395613835293E+01    1
   -0.929836511611938477E+00   -0.989200592041015625E+01    0.185900735855102539E+01    0.177612233161926270E+01    0.454513788223266602E+01   -0.473728346188418884E+11   -0.609044728947168057E+01    1
   -0.848385334014892578E+00    0.761819481849670410E+01   -0.482754945755004883E+00    0.207302260398864746E+01   -0.115144729614257812E+01   -0.462048257466422195E+11   -0.609378062280500910E+01    1
   -0.620890879631042480E+01    0.993896842002868652E+01   -0.180188369750976562E+01    0.780678510665893555E+00   -0.580896139144897461E+00   -0.456637995782224884E+11   -0.609711395613834028E+01    1
   -0.893978595733642578E+00    0.765146017074584961E+01    0.124838280677795410E+01    0.302838563919067383E+01   -0.762833714485168457E+01   -0.423361145130386658E+11   -0.610044728947168124E+01    1
    0.382401561737060547E+01   -0.201976776123046875E+01    0.185100722312927246E+01    0.346300578117370605E+01   -0.905670046806335449E+01   -0.389810261162961197E+11   -0.610378062280502842E+01    1
   -0.559003591537475586E+01    0.986704587936401367E+01   -0.143101739883422852E+01    0.241827535629272461E+01    0.420707464218139648E+00   -0.330947697733754501E+11   -0.610711395613835251E+01    1
   -0.642136335372924805E+01   -0.137641549110412598E+01    0.386409521102905273E+00    0.374929785728454590E+01    0.166897416114807129E+01   -0.329538906117924423E+11   -0.611044728947167926E+01    1
   -0.596889114379882812E+01    0.972263932228088379E+01   -0.103958201408386230E+01    0.252741694450378418E+01    0.225578665733337402E+01   -0.260733398155234871E+11   -0.611378062280503265E+01    1
   -0.202206993103027344E+01    0.900854945182800293E+01    0.674860000610351562E+00    0.298408985137939453E+00    0.762376308441162109E+01   -0.254573622934104881E+11   -0.611711395613836562E+01    1
   -0.681961059570312500E+01    0.571353793144226074E+01   -0.186285018920898438E+01    0.209375524520874023E+01    0.561389684677124023E+01   -0.251016665625902214E+11   -0.612044728947168171E+01    1
    0.155654478073120117E+01   -0.428093552589416504E+01   -0.169815635681152344E+01    0.284491777420043945E+01    0.540873289108276367E+01   -0.242165643956002045E+11   -0.612378062280501911E+01    1
    0.147101163864135742E+01    0.307161927223205566E+01   -0.194129419326782227E+01    0.698830604553222656E+00    0.228696465492248535E+01   -0.228462406741912994E+11   -0.612711395613837251E+01    1
    0.292391061782836914E+00   -0.932482361793518066E+01   -0.118760585784912109E+01    0.135384130477905273E+01    0.576183438301086426E+01   -0.221910229212949982E+11   -0.613044728947170903E+01    1
   -0.700236558914184570E+01   -0.757037281990051270E+01   -0.145998716354370117E+01    0.140799903869628906E+01    0.568391561508178711E+01   -0.210116546185643959E+11   -0.613378062280503933E+01    1
    0.863552093505859375E+00    0.395003557205200195E+01   -0.883709430694580078E+00    0.816691875457763672E+00    0.654720425605773926E+01   -0.207649786188637466E+11   -0.613711395613836164E+01    1
   -0.448176860809326172E+00    0.658833384513854980E+01   -0.109540104866027832E+01    0.393338561058044434E+01   -0.288737535476684570E+01   -0.190728096998870850E+11   -0.614044728947168661E+01    1
   -0.417235612869262695E+00    0.645876646041870117E+01   -0.151632928848266602E+01    0.378157901763916016E+01   -0.243462443351745605E+01   -0.159321126676496010E+11   -0.614378062280503645E+01    1
   -0.562343692779541016E+01    0.953950762748718262E+01   -0.564181327819824219E+00    0.312730622291564941E+01   -0.366616010665893555E+01   -0.156865714598811378E+11   -0.614711395613836586E+01    1
    0.825658559799194336E+00    0.416956782341003418E+01    0.479870080947875977E+00    0.140940737724304199E+01   -0.583674550056457520E+01   -0.144230880385985012E+11   -0.615044728947169439E+01    1
   -0.592497587203979492E+01    0.944277167320251465E+01   -0.129725003242492676E+01    0.341168642044067383E+00    0.287400603294372559E+01   -0.135065754780769291E+11   -0.615378062280502824E+01    1
    0.282525324821472168E+01   -0.172036886215209961E+00   -0.161314415931701660E+01    0.206792116165161133E+01   -0.186952233314514160E+01   -0.120597127320040188E+11   -0.615711395613837009E+01    1
    0.237372589111328125E+01    0.826475620269775391E+00    0.125305104255676270E+01    0.355642318725585938E+00    0.530839920043945312E+01   -0.114279799754377136E+11   -0.616044728947169418E+01    1
   -0.486642169952392578E+01    0.738779067993164062E+01    0.102729296684265137E+01    0.331730651855468750E+01    0.579217672348022461E+00   -0.101517332708309231E+11   -0.616378062280500760E+01    1
   -0.322866415977478027E+01    0.939257740974426270E+01    0.122229146957397461E+01    0.308072900772094727E+01   -0.879007101058959961E+01   -0.985623764674569321E+10   -0.616711395613835833E+01    1
   -0.585859370231628418E+01    0.323631763458251953E+00    0.171604251861572266E+01    0.975414037704467773E+00    0.716774225234985352E+01   -0.935322055930879211E+10   -0.617044728947168775E+01    1
    0.179467773437500000E+01    0.197738528251647949E+01   -0.319346189498901367E+00    0.441642999649047852E+00   -0.676376342773437500E+01   -0.881773354690596199E+10   -0.617378062280502338E+01    1
   -0.736042833328247070E+01   -0.635686159133911133E+01   -0.199737858772277832E+01    0.400596857070922852E+00    0.525865674018859863E+01   -0.872423580257368088E+10   -0.617711395613836611E+01    1
   -0.182998442649841309E+01   -0.917775392532348633E+01    0.707025766372680664E+00    0.324614071846008301E+01    0.124260783195495605E+01   -0.868319958415689278E+10   -0.618044728947169730E+01    1
    0.247662901878356934E+01    0.447086095809936523E+00   -0.709020614624023438E+00    0.248297715187072754E+01    0.765826702117919922E+00   -0.810846529647504139E+10   -0.618378062280502228E+01    1
   -0.774493408203125000E+01    0.894907712936401367E+01    0.427687644958496094E+00    0.790652990341186523E+00   -0.365972161293029785E+01   -0.779403722094368172E+10   -0.618711395613833925E+01    1
   -0.106656122207641602E+01   -0.465435981750488281E+00   -0.127700209617614746E+01    0.111948680877685547E+01    0.554930925369262695E+01   -0.726689205782665730E+10   -0.619044728947167666E+01    1
    0.131143021583557129E+01    0.288219332695007324E+01    0.166743206977844238E+01    0.569338798522949219E+00    0.466896176338195801E+01   -0.692967465289550495E+10   -0.619378062280501140E+01    1
   -0.329399919509887695E+01    0.479366540908813477E+01    0.177944326400756836E+01    0.468273162841796875E+00    0.949657440185546875E+01   -0.555112803197698116E+10   -0.619711395613833993E+01    1
   -0.525665736198425293E+01   -0.968813896179199219E+01   -0.503958702087402344E+00    0.274531102180480957E+01    0.355416178703308105E+01   -0.547568634134942150E+10   -0.620044728947167734E+01    1
   -0.797751808166503906E+01    0.855072855949401855E+01   -0.181180071830749512E+01    0.342244458198547363E+01    0.436481237411499023E+01   -0.524873113577223587E+10   -0.620378062280502274E+01    1
   -0.144703722000122070E+01    0.427835106849670410E+01    0.158686947822570801E+01    0.854781389236450195E+00    0.759174466133117676E+01   -0.511157401792898273E+10   -0.620711395613836192E+01    1
   -0.537448143959045410E+01    0.426491618156433105E+01    0.573984622955322266E+00    0.893265485763549805E+00    0.682281970977783203E+01   -0.482960685959120369E+10   -0.621044728947169311E+01    1
   -0.656574773788452148E+01    0.494738817214965820E+00    0.897569894790649414E+00    0.255634522438049316E+01    0.215861201286315918E+01   -0.478227434621412373E+10   -0.621378062280502430E+01    1
