    0.155998468399047852E+01    0.390853381156921387E+01    0.950780153274536133E+01   -0.327296475350481764E+22   -0.599146350544150419E+01    1
    0.137003779411315918E+01    0.389127922058105469E+01    0.941288232803344727E+01   -0.549499274143612666E+21   -0.599396350544151169E+01    1
    0.120075297355651855E+01    0.389223885536193848E+01    0.936250805854797363E+01   -0.134214475516462498E+21   -0.599646350544151474E+01    1
    0.883035421371459961E+00    0.391755080223083496E+01    0.838210463523864746E+01   -0.139044563648106368E+19   -0.599896350544151957E+01    1
    0.190523862838745117E+01    0.335700726509094238E+01    0.637287259101867676E+01   -0.862485947334098688E+18   -0.600146350544151552E+01    1
    0.508132696151733398E+00    0.364241266250610352E+01    0.936444640159606934E+01   -0.287270557915644736E+18   -0.600396350544151858E+01    1
    0.176812171936035156E+01    0.359452056884765625E+01    0.557990908622741699E+01   -0.256223936294939040E+18   -0.600646350544151630E+01    1
    0.106284570693969727E+01    0.383895540237426758E+01    0.605133771896362305E+01   -0.176120440194660020E+17   -0.600896350544152469E+01    1
    0.180587100982666016E+01    0.206694245338439941E+01    0.892973780632019043E+01   -0.162569216892018140E+17   -0.601146350544151886E+01    1
    0.109713792800903320E+01    0.353655576705932617E+01    0.652268528938293457E+01   -0.154381630795110960E+17   -0.601396350544150859E+01    1
    0.110454726219177246E+01    0.341732549667358398E+01    0.672948122024536133E+01   -0.146599977111281000E+17   -0.601646350544151520E+01    1
    0.425597429275512695E+00    0.347329568862915039E+01    0.854473948478698730E+01   -0.138671584592611080E+17   -0.601896350544151559E+01    1
    0.115415525436401367E+01    0.233859920501708984E+01    0.915387749671936035E+01   -0.123332677315729000E+17   -0.602146350544152753E+01    1
    0.377636432647705078E+00    0.394603705406188965E+01    0.793799996376037598E+01   -0.117921112607999100E+17   -0.602396350544153325E+01    1
   -0.366473197937011719E-01    0.351559805870056152E+01    0.909405946731567383E+01   -0.269585380193151550E+16   -0.602646350544152298E+01    1
    0.116560173034667969E+01    0.326025295257568359E+01    0.603133559226989746E+01   -0.199409978019028500E+16   -0.602896350544150561E+01    1
    0.155463743209838867E+01    0.225120377540588379E+01    0.779896020889282227E+01   -0.160087102970656775E+16   -0.603146350544150955E+01    1
   -0.279439926147460938E+00    0.338381266593933105E+01    0.946334123611450195E+01   -0.101669901299724712E+16   -0.603396350544152682E+01    1
    0.151342105865478516E+01    0.224520397186279297E+01    0.764348864555358887E+01   -0.914501677397884000E+15   -0.603646350544153165E+01    1
   -0.242512464523315430E+00    0.394219422340393066E+01    0.882341265678405762E+01   -0.885094581759632250E+15   -0.603896350544152227E+01    1
    0.130072999000549316E+01    0.338307785987854004E+01    0.481346726417541504E+01   -0.539924777616299438E+15   -0.604146350544151556E+01    1
    0.716513633728027344E+00    0.382302808761596680E+01    0.562623143196105957E+01   -0.464892010343208500E+15   -0.604396350544152039E+01    1
    0.126000213623046875E+01    0.326359629631042480E+01    0.500006914138793945E+01   -0.340555791054884438E+15   -0.604646350544152966E+01    1
    0.125623273849487305E+01    0.242990946769714355E+01    0.707178473472595215E+01   -0.274773861859188938E+15   -0.604896350544152206E+01    1
   -0.448379993438720703E+00    0.347784972190856934E+01    0.921280264854431152E+01   -0.239403658420455500E+15   -0.605146350544152156E+01    1
    0.111826157569885254E+01    0.248488926887512207E+01    0.696671605110168457E+01   -0.165228206343666531E+15   -0.605396350544152995E+01    1
    0.665005922317504883E+00    0.187631630897521973E+01    0.889509081840515137E+01   -0.108035954737135406E+15   -0.605646350544151790E+01    1
    0.941883802413940430E+00    0.321432185173034668E+01    0.545213818550109863E+01   -0.105523065099787438E+15   -0.605896350544151829E+01    1
    0.233714818954467773E+00    0.351061725616455078E+01    0.690797686576843262E+01   -0.101899067601900750E+15   -0.606146350544153112E+01    1
    0.502199172973632812E+00    0.314341330528259277E+01    0.660157322883605957E+01   -0.784680321232413281E+14   -0.606396350544153950E+01    1
    0.705118179321289062E-01    0.377922010421752930E+01    0.694162845611572266E+01   -0.760941556980080469E+14   -0.606646350544153368E+01    1
    0.114215445518493652E+01    0.369393968582153320E+01    0.373145222663879395E+01   -0.740570831811730938E+14   -0.606896350544153407E+01    1
    0.928141355514526367E+00    0.220636463165283203E+01    0.762242436408996582E+01   -0.717996736604485469E+14   -0.607146350544153712E+01    1
    0.601067066192626953E+00    0.208303785324096680E+01    0.836881041526794434E+01   -0.672090048669069375E+14   -0.607396350544151886E+01    1
   -0.170490026473999023E+00    0.262744212150573730E+01    0.878535151481628418E+01   -0.589460934375912656E+14   -0.607646350544150149E+01    1
   -0.218911170959472656E-01    0.267023253440856934E+01    0.841110944747924805E+01   -0.568297494550756250E+14   -0.607896350544150277E+01    1
   -0.555320024490356445E+00    0.379924225807189941E+01    0.824225425720214844E+01   -0.207198438977613203E+14   -0.608146350544151737E+01    1
    0.107918214797973633E+01    0.221352958679199219E+01    0.672587990760803223E+01   -0.168726181173325859E+14   -0.608396350544153197E+01    1
   -0.684816837310791016E+00    0.174355030059814453E+01    0.991510987281799316E+01   -0.132000834859348945E+14   -0.608646350544153236E+01    1
    0.103540945053100586E+01    0.157751011848449707E+01    0.819391965866088867E+01   -0.115253279653289941E+14   -0.608896350544152032E+01    1
   -0.418898105621337891E+00    0.371629357337951660E+01    0.755804657936096191E+01   -0.943448366832537109E+13   -0.609146350544151804E+01    1
    0.617254495620727539E+00    0.122822427749633789E+01    0.941044092178344727E+01   -0.712780200556455664E+13   -0.609396350544151844E+01    1
    0.118555521965026855E+01    0.237918686866760254E+01    0.570259451866149902E+01   -0.633477554967292969E+13   -0.609646350544151083E+01    1
    0.169763803482055664E+00    0.173793601989746094E+01    0.850448250770568848E+01   -0.546586066344382617E+13   -0.609896350544150234E+01    1
    0.103638243675231934E+01    0.164730691909790039E+01    0.764950871467590332E+01   -0.511138342029037891E+13   -0.610146350544149918E+01    1
    0.414279699325561523E+00    0.336297821998596191E+01    0.528565168380737305E+01   -0.487790518095616797E+13   -0.610396350544150579E+01    1
    0.401496171951293945E+00    0.242682957649230957E+01    0.692052245140075684E+01   -0.483710904125681836E+13   -0.610646350544152394E+01    1
    0.164653062820434570E+00    0.336180210113525391E+01    0.589851737022399902E+01   -0.412988840829454102E+13   -0.610896350544153233E+01    1
   -0.136017990112304688E+01    0.246382832527160645E+01    0.988415718078613281E+01   -0.387190967789176270E+13   -0.611146350544151318E+01    1
   -0.595386028289794922E+00    0.380680990219116211E+01    0.758138895034790039E+01   -0.349701256323701807E+13   -0.611396350544150202E+01    1
    0.632915735244750977E+00    0.327111649513244629E+01    0.465751051902770996E+01   -0.322414295165816943E+13   -0.611646350544151840E+01    1
    0.112413334846496582E+01    0.390604853630065918E+01    0.184936046600341797E+01   -0.245516373630908301E+13   -0.611896350544151613E+01    1
    0.167944741249084473E+01    0.132066726684570312E+01    0.774521470069885254E+01   -0.240132438976161572E+13   -0.612146350544151030E+01    1
   -0.382820606231689453E+00    0.186581754684448242E+01    0.864210367202758789E+01   -0.233118644487743115E+13   -0.612396350544150803E+01    1
   -0.104877066612243652E+01    0.260233664512634277E+01    0.886775851249694824E+01   -0.145070935488264673E+13   -0.612646350544151108E+01    1
   -0.880141258239746094E+00    0.149533295631408691E+01    0.942422866821289062E+01   -0.136348870995348560E+13   -0.612896350544151858E+01    1
   -0.100686216354370117E+01    0.220432972908020020E+01    0.893025994300842285E+01   -0.117751766299882764E+13   -0.613146350544150476E+01    1
   -0.115425705909729004E+01    0.209115839004516602E+01    0.901728391647338867E+01   -0.751433898814511353E+12   -0.613396350544150160E+01    1
    0.153259992599487305E+00    0.234712314605712891E+01    0.645246028900146484E+01   -0.431581430363663940E+12   -0.613646350544149932E+01    1
    0.178471231460571289E+01    0.299788475036621094E+01    0.132398247718811035E+01   -0.339892306015364014E+12   -0.613896350544150327E+01    1
    0.104820060729980469E+01    0.312120461463928223E+01    0.284728288650512695E+01   -0.317985377872850342E+12   -0.614146350544151343E+01    1
    0.550177097320556641E+00    0.338020396232604980E+01    0.359351873397827148E+01   -0.250435072296515167E+12   -0.614396350544152714E+01    1
    0.322736501693725586E+00    0.185971426963806152E+01    0.671577930450439453E+01   -0.230872130226663147E+12   -0.614646350544152309E+01    1
   -0.189335417747497559E+01    0.171326160430908203E+01    0.951307058334350586E+01   -0.203197024593662262E+12   -0.614896350544151282E+01    1
    0.558578968048095703E-01    0.378406405448913574E+01    0.439410090446472168E+01   -0.196824926944977478E+12   -0.615146350544152742E+01    1
   -0.105303263664245605E+01    0.240643048286437988E+01    0.804084658622741699E+01   -0.167941790469822784E+12   -0.615396350544151360E+01    1
   -0.364852666854858398E+00    0.142238783836364746E+01    0.811194777488708496E+01   -0.161645432292474670E+12   -0.615646350544150067E+01    1
    0.114061832427978516E-01    0.347698521614074707E+01    0.473864555358886719E+01   -0.147520434531493561E+12   -0.615896350544150195E+01    1
   -0.352504730224609375E+00    0.110890984535217285E+01    0.868725538253784180E+01   -0.132411847239212799E+12   -0.616146350544151922E+01    1
   -0.611429214477539062E-01    0.363823938369750977E+01    0.471092700958251953E+01   -0.127017867029632889E+12   -0.616396350544152849E+01    1
    0.552572250366210938E+00    0.276690506935119629E+01    0.436483025550842285E+01   -0.125482659437666168E+12   -0.616646350544150668E+01    1
    0.873391628265380859E+00    0.143305301666259766E+01    0.674938082695007324E+01   -0.109988120869908203E+12   -0.616896350544149996E+01    1
    0.373573303222656250E-01    0.324972248077392578E+01    0.479643702507019043E+01   -0.108984636726340393E+12   -0.617146350544152167E+01    1
    0.226879358291625977E+00    0.131957578659057617E+01    0.759783029556274414E+01   -0.990459308509668427E+11   -0.617396350544153449E+01    1
    0.442040920257568359E+00    0.353444910049438477E+01    0.319549560546875000E+01   -0.851931643539285431E+11   -0.617646350544151179E+01    1
   -0.345203161239624023E+00    0.293089294433593750E+01    0.595787644386291504E+01   -0.830871989094962158E+11   -0.617896350544150152E+01    1
   -0.871177673339843750E+00    0.334993124008178711E+01    0.689688324928283691E+01   -0.812474312178673553E+11   -0.618146350544150103E+01    1
    0.213941812515258789E+00    0.134861516952514648E+01    0.729568004608154297E+01   -0.570668863566380310E+11   -0.618396350544151829E+01    1
    0.473898172378540039E+00    0.161109805107116699E+01    0.637148141860961914E+01   -0.506566234016242981E+11   -0.618646350544152934E+01    1
   -0.184180283546447754E+01    0.102792787551879883E+01    0.905747175216674805E+01   -0.487863875759551392E+11   -0.618896350544151730E+01    1
    0.414752006530761719E+00    0.342412471771240234E+01    0.319346904754638672E+01   -0.487161232261618958E+11   -0.619146350544153012E+01    1
   -0.687163114547729492E+00    0.281926512718200684E+01    0.653219342231750488E+01   -0.454558020962982483E+11   -0.619396350544153673E+01    1
   -0.183526396751403809E+01    0.370399332046508789E+01    0.858594536781311035E+01   -0.381576225754932404E+11   -0.619646350544151137E+01    1
   -0.198473691940307617E+00    0.356902384757995605E+01    0.459056735038757324E+01   -0.332096031349908829E+11   -0.619896350544150465E+01    1
   -0.182045149803161621E+01    0.105794692039489746E+01    0.878220438957214355E+01   -0.269677079087755394E+11   -0.620146350544151748E+01    1
    0.109500336647033691E+01    0.105807828903198242E+01    0.707618951797485352E+01   -0.147683985173869400E+11   -0.620396350544150987E+01    1
    0.295938014984130859E+00    0.246288776397705078E+01    0.450554251670837402E+01   -0.137784241223741188E+11   -0.620646350544149783E+01    1
   -0.300019979476928711E+00    0.233042454719543457E+01    0.573947429656982422E+01   -0.132227604487510509E+11   -0.620896350544150710E+01    1
   -0.188947820663452148E+01    0.116763710975646973E+01    0.842349648475646973E+01   -0.126302412063182793E+11   -0.621146350544150838E+01    1
    0.663007020950317383E+00    0.655284881591796875E+00    0.942006230354309082E+01   -0.120138867137637711E+11   -0.621396350544150700E+01    1
   -0.182683014869689941E+01    0.136328005790710449E+01    0.819763898849487305E+01   -0.930908153294762611E+10   -0.621646350544150472E+01    1
   -0.910878181457519531E-01    0.659469842910766602E+00    0.919239282608032227E+01   -0.927698792551238060E+10   -0.621896350544153709E+01    1
    0.417837142944335938E+00    0.381470751762390137E+01    0.187676191329956055E+01   -0.890581966253840637E+10   -0.622146350544152416E+01    1
    0.153506278991699219E+00    0.114270448684692383E+01    0.703211426734924316E+01   -0.753639932129033566E+10   -0.622396350544153076E+01    1
   -0.157034587860107422E+01    0.241178703308105469E+01    0.751911759376525879E+01   -0.747028592964470959E+10   -0.622646350544153204E+01    1
    0.217409372329711914E+00    0.173504066467285156E+01    0.558077692985534668E+01   -0.735672451786855125E+10   -0.622896350544151112E+01    1
   -0.191362881660461426E+01    0.128364968299865723E+01    0.811934471130371094E+01   -0.661127214701788998E+10   -0.623146350544149907E+01    1
   -0.186885476112365723E+01    0.244982123374938965E+01    0.789717078208923340E+01   -0.627890519109169960E+10   -0.623396350544151101E+01    1
