   -0.160111188297279483E+01    0.276676567829475140E+01   -0.793807938479823783E+00   -0.219797672236803464E+03
   -0.158728305859717267E+01    0.271755216485101547E+01   -0.777969498200908660E+00   -0.216991024774384584E+03
   -0.156704916558413210E+01    0.266721906379403784E+01   -0.769596012537652641E+00   -0.216728151739829769E+03
   -0.154253201435005938E+01    0.268602846657739436E+01   -0.764827579727616502E+00   -0.216212943739866319E+03
   -0.156872697344894529E+01    0.267579668991540398E+01   -0.765926294463067592E+00   -0.216077573796511786E+03
   -0.159622535268739441E+01    0.274431909576627797E+01   -0.789756076690880882E+00   -0.216060738287453660E+03
   -0.158735530247688672E+01    0.273187168865319574E+01   -0.790723727169329926E+00   -0.215929370542979882E+03
   -0.156938697976251973E+01    0.271095837527030437E+01   -0.783657220444451852E+00   -0.215873735825929771E+03
   -0.159407675289187800E+01    0.274338741084355364E+01   -0.791952356707707139E+00   -0.215866914723029367E+03
   -0.154803905018153465E+01    0.264549343711764262E+01   -0.759005431634642846E+00   -0.215599241988104012E+03
   -0.155431545406575999E+01    0.270066194747841370E+01   -0.766982912639772252E+00   -0.215561214034724117E+03
   -0.153444067312104249E+01    0.265382647001118332E+01   -0.759815097834739106E+00   -0.215557095163426396E+03
   -0.152961858687034713E+01    0.264258084654525760E+01   -0.750724285583381779E+00   -0.215502233301829534E+03
   -0.154571966358847135E+01    0.267444712936501983E+01   -0.768923937998179596E+00   -0.215331688190450251E+03
   -0.157029639127852150E+01    0.267544459776066024E+01   -0.770929181903762917E+00   -0.215270949559351664E+03
   -0.158521033714289139E+01    0.270710612905882186E+01   -0.782938459501980155E+00   -0.215220678664646414E+03
   -0.157584307787091227E+01    0.271718635183053880E+01   -0.785873335922310901E+00   -0.215158176861147041E+03
   -0.155227338613327071E+01    0.267737992621163157E+01   -0.772138520035481335E+00   -0.215119952657267902E+03
   -0.159253312111536083E+01    0.273149607399743877E+01   -0.786036161329835004E+00   -0.215058692014680503E+03
   -0.154149097978014993E+01    0.266116903612615152E+01   -0.754423310939980496E+00   -0.214970268508489426E+03
   -0.155758395122528270E+01    0.267061659577728339E+01   -0.771549908316200295E+00   -0.214947385594465430E+03
   -0.157391616687523594E+01    0.269291348246602258E+01   -0.769893083182659588E+00   -0.214932042605995633E+03
   -0.156547974360961017E+01    0.272119060604931473E+01   -0.778646894158471881E+00   -0.214900876726101245E+03
   -0.156517623301887454E+01    0.268413291945044463E+01   -0.776709377121232336E+00   -0.214886150897088726E+03
   -0.158342457678648962E+01    0.273812270552964776E+01   -0.783359622993417659E+00   -0.214821797549357058E+03
   -0.155070927328757868E+01    0.266365231129048663E+01   -0.757029682228615108E+00   -0.214792557367374627E+03
   -0.155882877167495870E+01    0.271058572891184157E+01   -0.774596329861843458E+00   -0.214686981817808942E+03
   -0.155573029831247656E+01    0.269638597157666116E+01   -0.775334531361544954E+00   -0.214668675517070767E+03
   -0.157637367261522954E+01    0.273297797934006637E+01   -0.781188100831321286E+00   -0.214640597298986620E+03
   -0.153939889127598484E+01    0.265555015696643926E+01   -0.753484869838123572E+00   -0.214623826997419229E+03
   -0.155573282485761233E+01    0.265849226802826832E+01   -0.765385458915579520E+00   -0.214607654973843495E+03
   -0.153557586118239264E+01    0.266207066332917464E+01   -0.756367507350483415E+00   -0.214579544523051425E+03
   -0.154463876403810563E+01    0.266268927797325761E+01   -0.755507368877704977E+00   -0.214552021018293260E+03
   -0.153819308506608809E+01    0.266892460445498036E+01   -0.761909802580195361E+00   -0.214543679630630891E+03
   -0.154926547091679367E+01    0.264952557485215046E+01   -0.759022407326605197E+00   -0.214542886315978535E+03
   -0.159022054190853002E+01    0.272448601758473430E+01   -0.786067238725459028E+00   -0.214525122398739256E+03
   -0.156923433853854011E+01    0.270025749224421086E+01   -0.781070063536839498E+00   -0.214503484312331778E+03
   -0.155135883910042072E+01    0.267835146514252864E+01   -0.771439246108611698E+00   -0.214472490490299009E+03
   -0.157814438267652246E+01    0.273168425538966897E+01   -0.780354897005326897E+00   -0.214472096094165181E+03
   -0.154274773268952270E+01    0.265729516233032381E+01   -0.763519838380767979E+00   -0.214455358168398135E+03
   -0.157936446296317445E+01    0.273281987676596394E+01   -0.781016934408627073E+00   -0.214429776720498978E+03
   -0.159118278881904374E+01    0.273522725235665876E+01   -0.787287946670994110E+00   -0.214408864096707475E+03
   -0.156884567026208188E+01    0.271402130187138635E+01   -0.772561579472421656E+00   -0.214407108164444935E+03
   -0.155415465110691908E+01    0.265960254546356634E+01   -0.759183254541434316E+00   -0.214358713949431149E+03
   -0.154284945863399869E+01    0.266340753520476214E+01   -0.755636056855924387E+00   -0.214337482934899725E+03
   -0.156035388964806288E+01    0.267972892840913879E+01   -0.762660097832100092E+00   -0.214285580720406841E+03
   -0.155521688144555981E+01    0.269204219398560296E+01   -0.764414646349167448E+00   -0.214265665206508146E+03
   -0.154640174746847059E+01    0.267084126534143840E+01   -0.767841776848190882E+00   -0.214264908223481797E+03
   -0.156650436950649485E+01    0.267861755788956524E+01   -0.774056739581577169E+00   -0.214245087965105625E+03
   -0.156789567990174383E+01    0.272242806277038252E+01   -0.777990951349222470E+00   -0.214238572077047081E+03
   -0.154724205302040474E+01    0.265065493072910696E+01   -0.761126002419970860E+00   -0.214232205369385611E+03
   -0.158072543996380510E+01    0.269946736011547594E+01   -0.776799858798371545E+00   -0.214188658727333916E+03
   -0.157374813673306946E+01    0.271894810636730666E+01   -0.775073267784276432E+00   -0.214181661252108825E+03
   -0.156332806926552603E+01    0.267494622053305209E+01   -0.764019559540643378E+00   -0.214180465771522933E+03
   -0.158526878841236041E+01    0.272314254837435676E+01   -0.787199657250246432E+00   -0.214170038298947475E+03
   -0.154982892280384199E+01    0.269355269217198900E+01   -0.768065145050067066E+00   -0.214162931604736315E+03
   -0.156194481211072045E+01    0.268445279626081978E+01   -0.763976836992316777E+00   -0.214142454906957425E+03
   -0.157324059046664289E+01    0.270616448707402579E+01   -0.771690618370964643E+00   -0.214134500869463636E+03
   -0.158675729851726999E+01    0.271586968442753252E+01   -0.781554763801210584E+00   -0.214131102351307845E+03
   -0.155925379884565096E+01    0.269644617198804903E+01   -0.766167344967068509E+00   -0.214093054663797545E+03
   -0.155320534016129663E+01    0.268994965525221819E+01   -0.773139583357140836E+00   -0.214088874792109721E+03
   -0.154123169812347260E+01    0.265525897283527890E+01   -0.754295480333310842E+00   -0.214085388922742879E+03
   -0.155269474819111686E+01    0.269742495995054288E+01   -0.768252378471411923E+00   -0.214046063603065249E+03
   -0.155109183723806687E+01    0.265328401776883593E+01   -0.759602101085638637E+00   -0.214028952620463741E+03
   -0.155571188008880590E+01    0.266642860452413455E+01   -0.768904148906543128E+00   -0.213976968146262095E+03
   -0.155369827541948524E+01    0.266738483507393953E+01   -0.769034571473435236E+00   -0.213965219370808768E+03
   -0.157940393445579197E+01    0.273399590099398537E+01   -0.782961562434718594E+00   -0.213944248638183581E+03
   -0.157597134995489974E+01    0.272091542927224728E+01   -0.776408907420081285E+00   -0.213912305282627671E+03
   -0.154039889943864594E+01    0.266013898398041837E+01   -0.762465346273126343E+00   -0.213874908392487612E+03
   -0.154855949137904680E+01    0.266195665117154423E+01   -0.766082729909228988E+00   -0.213863433552334584E+03
   -0.154367572026406741E+01    0.267554000841543749E+01   -0.760046687518419084E+00   -0.213849518411483075E+03
   -0.156444576966009663E+01    0.267156253498074925E+01   -0.769739385591501346E+00   -0.213834940685110382E+03
   -0.155114462752247739E+01    0.265572824197829815E+01   -0.758733162502005953E+00   -0.213818828058903591E+03
   -0.158196751893364862E+01    0.271633988131681514E+01   -0.785388622208378351E+00   -0.213817547163651341E+03
   -0.155985788638112766E+01    0.268664932149578428E+01   -0.763999953901376649E+00   -0.213775385769248174E+03
   -0.158613580911091567E+01    0.271721572319838200E+01   -0.781481050089912976E+00   -0.213751413420039285E+03
   -0.156660454267150762E+01    0.268544094700711788E+01   -0.766452021677137552E+00   -0.213745399273741299E+03
   -0.154741030035925675E+01    0.267336916308135608E+01   -0.768202151294733682E+00   -0.213737450220565051E+03
   -0.155238425085110432E+01    0.265546573314078582E+01   -0.761810785845561611E+00   -0.213732589531635995E+03
   -0.156141057555024787E+01    0.267913463810624286E+01   -0.763546648353827351E+00   -0.213697629677960947E+03
   -0.157542506748902333E+01    0.272982593693224862E+01   -0.782237680260272406E+00   -0.213695175191353030E+03
   -0.158711020376217338E+01    0.272207411091909135E+01   -0.782712325226545325E+00   -0.213678659791683600E+03
   -0.154271642542160858E+01    0.266483806108593058E+01   -0.764331964119689289E+00   -0.213660757628053119E+03
   -0.154065702564178064E+01    0.265159782270466415E+01   -0.759799948082762633E+00   -0.213648538573637325E+03
   -0.154218559756961149E+01    0.267484778033140547E+01   -0.761074119201423649E+00   -0.213647833232221359E+03
   -0.153866663192147790E+01    0.264660026760739653E+01   -0.755466241438297992E+00   -0.213643951409964671E+03
   -0.155013472771308969E+01    0.265561687417795067E+01   -0.763006536995453288E+00   -0.213632584187912613E+03
   -0.155856277967714263E+01    0.266608087762736012E+01   -0.762434985886623728E+00   -0.213580142452862930E+03
