    0.435893393058401468E+01   -0.155728189436929876E+01    0.232894316517276412E+01   -0.764714114503933118E+00   -0.317172870403331501E+03
    0.329918507537346128E+01   -0.153691995102531731E+01    0.233696269640078036E+01   -0.756889170693222368E+00   -0.317145876151558355E+03
    0.277896522225568310E+01   -0.154676120261527217E+01    0.230083983454512842E+01   -0.754204618788067549E+00   -0.317092331734665891E+03
    0.411201912808986325E+01   -0.154612411122083993E+01    0.231963817895768853E+01   -0.758878796275997303E+00   -0.317084368248303690E+03
    0.234913245368358448E+01   -0.156036367289463751E+01    0.235210829804438060E+01   -0.772552218666862522E+00   -0.317001833237165897E+03
    0.218695182112521858E+01   -0.152381640147388153E+01    0.230357007056093011E+01   -0.743404062429924295E+00   -0.316928082204061809E+03
    0.286625717118515189E+01   -0.153328558631067113E+01    0.229850230085439966E+01   -0.751047872779972536E+00   -0.316907437364255088E+03
    0.274001003716704616E+01   -0.153652137082048834E+01    0.233248702057089652E+01   -0.752750473209966131E+00   -0.316848954523418513E+03
    0.280662058576356088E+01   -0.157372783919624881E+01    0.233089980400030816E+01   -0.772739911702839954E+00   -0.316842256869727748E+03
    0.365456848038848880E+01   -0.153872791940265441E+01    0.231350232476259121E+01   -0.753292652150621578E+00   -0.316817707708546607E+03
    0.218607764613274602E+01   -0.151684229960026595E+01    0.231111387665037160E+01   -0.748104250687366523E+00   -0.316816675678388094E+03
    0.411710266534771474E+01   -0.156427756759444470E+01    0.232990902385392218E+01   -0.769714230866556548E+00   -0.316810451244177443E+03
    0.238071699187146857E+01   -0.155114990210079973E+01    0.233564982432928447E+01   -0.772210852993048924E+00   -0.316760646394347020E+03
    0.203938720795907402E+01   -0.153464297991398912E+01    0.233939172127253681E+01   -0.761233906406479477E+00   -0.316755345223901145E+03
    0.195271906782794558E+01   -0.151804616045922591E+01    0.232043773101054152E+01   -0.749142072787747360E+00   -0.316755102316947045E+03
    0.205770564851283755E+01   -0.154287652361978123E+01    0.230724982221397168E+01   -0.757156017753691124E+00   -0.316741396818594467E+03
    0.287981720712465350E+01   -0.152024734101607839E+01    0.232157862306859863E+01   -0.747994524323668308E+00   -0.316729739847007750E+03
    0.229847936249988338E+01   -0.154632174294117286E+01    0.231744940469192517E+01   -0.754891638503783824E+00   -0.316728890674483239E+03
    0.193062643197055328E+01   -0.153939178528475673E+01    0.231158240161772932E+01   -0.754706693001566897E+00   -0.316726596608116438E+03
    0.315775393161162254E+01   -0.154469418037771899E+01    0.234216740915584420E+01   -0.767302429061190061E+00   -0.316723290312946119E+03
    0.327759069416354043E+01   -0.154090183674117975E+01    0.233425243713323871E+01   -0.756383780649037440E+00   -0.316720962419821603E+03
    0.298532165324714027E+01   -0.153293085298920184E+01    0.233761254260559515E+01   -0.755797276110326877E+00   -0.316697608842685383E+03
    0.416171994585593641E+01   -0.156059836352046721E+01    0.233243712634027744E+01   -0.768136578173272078E+00   -0.316683784622855853E+03
    0.291148277940675637E+01   -0.155756635029490509E+01    0.230870604448284000E+01   -0.760676718339989399E+00   -0.316675217585114979E+03
    0.321426925808663722E+01   -0.152549676721990646E+01    0.231333979022748393E+01   -0.748291504774464933E+00   -0.316671974112183477E+03
    0.254069037143124188E+01   -0.151782043681348422E+01    0.231833157440962445E+01   -0.749460402988090024E+00   -0.316631510635083941E+03
    0.200759597327079309E+01   -0.151722777667502395E+01    0.230961940656129450E+01   -0.743648248219472841E+00   -0.316627633814419880E+03
    0.238188638609533276E+01   -0.153087858987919834E+01    0.229769013024539337E+01   -0.747989142611769076E+00   -0.316621902096864517E+03
    0.237746176352736160E+01   -0.152306130881042856E+01    0.230981904301097085E+01   -0.743038455056988845E+00   -0.316618852269368972E+03
    0.266928849835510018E+01   -0.154694533930382194E+01    0.233356915693607414E+01   -0.757306709013023216E+00   -0.316565844736936299E+03
    0.262882371575462814E+01   -0.151886485429091378E+01    0.230680891578515102E+01   -0.742104914167911467E+00   -0.316561696429743392E+03
    0.302926508137615258E+01   -0.156638138435484753E+01    0.232254240500123377E+01   -0.774375000453491502E+00   -0.316533936623619752E+03
    0.358477507455652056E+01   -0.153668777798356482E+01    0.231433679342189969E+01   -0.753079678937618624E+00   -0.316516325126062213E+03
    0.323143383733103384E+01   -0.155453652193533842E+01    0.232133281596425123E+01   -0.769459189416948242E+00   -0.316504943810092811E+03
    0.332721044930488707E+01   -0.156586918758713556E+01    0.232081983312107987E+01   -0.772407124066634587E+00   -0.316479479158662343E+03
    0.393382288720504958E+01   -0.156297387028626611E+01    0.233415394270476684E+01   -0.768853967414304229E+00   -0.316454881924855613E+03
    0.401718205175341936E+01   -0.155925508475664154E+01    0.233525229784313160E+01   -0.769100694859324641E+00   -0.316451707561328760E+03
    0.271196232552147665E+01   -0.154839410271538602E+01    0.230196992256350397E+01   -0.756533124342360530E+00   -0.316447829736035260E+03
    0.274854376639428555E+01   -0.155726446987037614E+01    0.234706166370974234E+01   -0.775616070318443818E+00   -0.316445153054267223E+03
    0.280599869772354449E+01   -0.156832087456451230E+01    0.232261132664696390E+01   -0.768401309130487320E+00   -0.316388319013576506E+03
    0.222011617515384163E+01   -0.152104808559749749E+01    0.232900079135531701E+01   -0.751887841907311838E+00   -0.316380585979579394E+03
    0.223593400239028517E+01   -0.152211042402174068E+01    0.232567306442656552E+01   -0.753796976932709306E+00   -0.316375923093592064E+03
    0.281820756809845108E+01   -0.152168288243341587E+01    0.230571386415680069E+01   -0.744046680638624558E+00   -0.316366124431694175E+03
    0.356243450834594944E+01   -0.155855357824203122E+01    0.231541146391859964E+01   -0.763149366937315499E+00   -0.316364261833120281E+03
    0.307645997660237747E+01   -0.155287786832802488E+01    0.233221011529643496E+01   -0.771533387172855356E+00   -0.316341730570781863E+03
    0.308737679114235020E+01   -0.154332034617064640E+01    0.233469167839892044E+01   -0.766562678969495259E+00   -0.316327568102562623E+03
    0.255517429499022475E+01   -0.153843698282260477E+01    0.230049627416228386E+01   -0.750413722382130999E+00   -0.316303824870733820E+03
    0.253828221161675183E+01   -0.152400093227507960E+01    0.233133806956465284E+01   -0.754265251869584930E+00   -0.316298954887650552E+03
    0.296611347739505549E+01   -0.157111535193671847E+01    0.234270901200753556E+01   -0.773007242264758254E+00   -0.316295657851423584E+03
    0.286123008273787738E+01   -0.155026520188768835E+01    0.235040017456755468E+01   -0.766427790020266286E+00   -0.316228336176326593E+03
    0.261961971325544418E+01   -0.154548987840146013E+01    0.230111094011489170E+01   -0.756560475082451944E+00   -0.316220965916639898E+03
    0.303218041753023737E+01   -0.153275093035509902E+01    0.233223193620504921E+01   -0.759089684361949679E+00   -0.316220866223910718E+03
    0.304126026938483118E+01   -0.153817208093971436E+01    0.231105986532674379E+01   -0.758858226508674960E+00   -0.316215219671735554E+03
    0.221347785451777312E+01   -0.151825075870417514E+01    0.231443243532755316E+01   -0.749180976966808743E+00   -0.316214254847909729E+03
    0.331130309257277888E+01   -0.154885981425783648E+01    0.232949918709831039E+01   -0.758227112130811953E+00   -0.316176310290428205E+03
    0.287072102356249825E+01   -0.155107255236288522E+01    0.232347144844547726E+01   -0.757270673149522011E+00   -0.316164038872530170E+03
    0.370259758465787092E+01   -0.155155178659528281E+01    0.231798217786103367E+01   -0.759712696989586433E+00   -0.316150892022454798E+03
    0.283763884261130039E+01   -0.154473920602018211E+01    0.234649966534733112E+01   -0.767509064315166967E+00   -0.316128305749954336E+03
    0.364766093402505520E+01   -0.154733903972229747E+01    0.233560410476879809E+01   -0.764473566071474764E+00   -0.316126748474829640E+03
    0.355450429492730269E+01   -0.155614385545970246E+01    0.231544239455260392E+01   -0.761822081740632484E+00   -0.316104726086477626E+03
    0.306737943406764479E+01   -0.152475570724986942E+01    0.231734155658725660E+01   -0.750136652083907229E+00   -0.316103288286686450E+03
    0.277887300650478375E+01   -0.152891312506557142E+01    0.233305105950233260E+01   -0.757184127924642070E+00   -0.316091884444440097E+03
    0.381590912445563912E+01   -0.155616708450569297E+01    0.233466545908925927E+01   -0.768747134558653400E+00   -0.316061342777998902E+03
    0.206244029329561318E+01   -0.154726624058350049E+01    0.232433853267194035E+01   -0.759103091725931378E+00   -0.316048613824695281E+03
    0.221326634859183669E+01   -0.153160607290653883E+01    0.231082747301922353E+01   -0.747710210143838871E+00   -0.316046677905151739E+03
    0.380447173527834126E+01   -0.155701862532045454E+01    0.232079965842436398E+01   -0.765141555353461733E+00   -0.316030542892644917E+03
    0.290057014408414870E+01   -0.153720246933923632E+01    0.233920147427564107E+01   -0.757259246353217286E+00   -0.316029502801946705E+03
    0.241245471787909382E+01   -0.152302353387530043E+01    0.232637236273694237E+01   -0.748151699479898902E+00   -0.315996877398371453E+03
    0.325952569858254826E+01   -0.153459615108464842E+01    0.230748305112907648E+01   -0.751078023373224823E+00   -0.315996581565546194E+03
    0.321228304775445039E+01   -0.156129653308955341E+01    0.234016076103950255E+01   -0.766914403000350298E+00   -0.315987715724080829E+03
    0.296982837549111744E+01   -0.156170750207229680E+01    0.233600492509779523E+01   -0.775896701223623531E+00   -0.315941284920893906E+03
    0.370724086913157747E+01   -0.154912041855017213E+01    0.232876374249922380E+01   -0.760486425368172902E+00   -0.315933404277133661E+03
    0.287633783591757375E+01   -0.154242103234034222E+01    0.233980412356955725E+01   -0.758545523746247063E+00   -0.315922704488391332E+03
    0.317501630338178442E+01   -0.153635959477736095E+01    0.230511696917183917E+01   -0.751741430571462921E+00   -0.315919107620172269E+03
    0.242251590179038567E+01   -0.153916750948951808E+01    0.232161794725961990E+01   -0.751905107877864687E+00   -0.315905497235998098E+03
    0.280909452393319992E+01   -0.152479267142762742E+01    0.231783745925103313E+01   -0.746356643039183254E+00   -0.315904407676857090E+03
    0.304346610868076128E+01   -0.155781841820367273E+01    0.230940883422333521E+01   -0.763178803434470865E+00   -0.315903240590237772E+03
    0.246705874598069475E+01   -0.154963943354841827E+01    0.230540142027940265E+01   -0.758756580725547636E+00   -0.315896733849260386E+03
    0.289186336554238688E+01   -0.156486385360602553E+01    0.234615369749937486E+01   -0.770667055769536979E+00   -0.315887248583187841E+03
    0.205550764209362491E+01   -0.154573038490117676E+01    0.232313480962239316E+01   -0.765052834427232042E+00   -0.315885122630615797E+03
    0.367279575648765855E+01   -0.155084938741265610E+01    0.231677502448219252E+01   -0.762300887771493407E+00   -0.315883636747544642E+03
    0.340013082547441581E+01   -0.156716143866002011E+01    0.234665048454690650E+01   -0.774743808773743936E+00   -0.315833810461346332E+03
    0.310597598449441747E+01   -0.156781661885149060E+01    0.234651252791229048E+01   -0.772904891470876265E+00   -0.315828877943705436E+03
    0.234726980606394919E+01   -0.151659530615927185E+01    0.231133556729581047E+01   -0.743721167315328557E+00   -0.315812499887999763E+03
    0.250923716332012869E+01   -0.154921822183937063E+01    0.230850001643595215E+01   -0.762973198364128358E+00   -0.315808320161817107E+03
    0.244778190964821940E+01   -0.153627051559670891E+01    0.230205228861126621E+01   -0.749898854829040395E+00   -0.315789242688869535E+03
    0.249053467014895302E+01   -0.153760951153060166E+01    0.233188236532539994E+01   -0.753917473659062587E+00   -0.315768168332328457E+03
    0.226309491555227904E+01   -0.152173453873789799E+01    0.230580548527273654E+01   -0.744093628440972488E+00   -0.315767428798588753E+03
    0.232672778663402324E+01   -0.156167910411745936E+01    0.234546715036739961E+01   -0.772814787155607696E+00   -0.315759882901054368E+03
    0.268672493249462008E+01   -0.155452281184442920E+01    0.234745544714472310E+01   -0.773477494559678291E+00   -0.315759561189878866E+03
    0.272810280367759761E+01   -0.156443380928125997E+01    0.233243125361524406E+01   -0.767103431528221691E+00   -0.315757131227673085E+03
    0.350342118590191109E+01   -0.154891858883608236E+01    0.231259804004383485E+01   -0.758576339869000194E+00   -0.315732415128013201E+03
    0.255441102366907780E+01   -0.155285003974220159E+01    0.234949037628808322E+01   -0.771943599875227981E+00   -0.315724655235516764E+03
    0.303702967716898398E+01   -0.155978243786444892E+01    0.233497097496884631E+01   -0.764653732540675257E+00   -0.315703210201114246E+03
    0.217746046239974511E+01   -0.154486742470025296E+01    0.232510373357770295E+01   -0.766016271647853131E+00   -0.315700800844714024E+03
    0.302541096489250450E+01   -0.155675329025619225E+01    0.234538455207247232E+01   -0.773829685824235725E+00   -0.315693531544309451E+03
    0.237487812786762786E+01   -0.152420663875445395E+01    0.230461515750802581E+01   -0.744508815588147854E+00   -0.315685769389450741E+03
    0.247361804514010108E+01   -0.154726227256759707E+01    0.231187619019286927E+01   -0.763862854158158022E+00   -0.315683282735271177E+03
    0.211787804934105361E+01   -0.152788102164819772E+01    0.230748224633085908E+01   -0.747348066052849980E+00   -0.315676719255389060E+03
    0.269070040101587171E+01   -0.154443040621512107E+01    0.230372954265791474E+01   -0.754011044411821096E+00   -0.315674689061455069E+03
    0.294934117107123450E+01   -0.153411536383819769E+01    0.231855163378473295E+01   -0.749591144769613749E+00   -0.315660525819762597E+03
    0.340322325324546382E+01   -0.156294979801416400E+01    0.233507295411799687E+01   -0.774245946427369880E+00   -0.315658002114361693E+03
    0.257320050858700355E+01   -0.156710729474320187E+01    0.234821316991374340E+01   -0.776970697692801693E+00   -0.315646221502792798E+03
    0.330971407212880830E+01   -0.154715924416806150E+01    0.230857120558088047E+01   -0.757420391223448064E+00   -0.315642934014849857E+03
    0.318561190549196649E+01   -0.157379972894955333E+01    0.233715028188674845E+01   -0.775796378868181868E+00   -0.315639528744646043E+03
    0.206874834326728418E+01   -0.153996249942331476E+01    0.230982252015906964E+01   -0.755283825808693798E+00   -0.315638919611132337E+03
    0.360808229625837384E+01   -0.155490116017635049E+01    0.233060239109862133E+01   -0.768798398859703802E+00   -0.315637973387342356E+03
    0.267403660751264960E+01   -0.155747716865835262E+01    0.234439146544999311E+01   -0.766588214963508818E+00   -0.315636548440294234E+03
    0.232119176769092084E+01   -0.151922965391576281E+01    0.231814490837142584E+01   -0.749659040779381947E+00   -0.315624477305882806E+03
    0.361669465159047565E+01   -0.156547791917314427E+01    0.232739396288837730E+01   -0.770559908706749397E+00   -0.315610567270806712E+03
    0.237068817199175852E+01   -0.154044311743142925E+01    0.232794747635701826E+01   -0.765114492303275107E+00   -0.315609075874725534E+03
    0.279229015041506834E+01   -0.153582732515599130E+01    0.230183630830031394E+01   -0.750076697920129654E+00   -0.315606663745625383E+03
    0.297931229422057209E+01   -0.153612288195076085E+01    0.232659172709810935E+01   -0.761105789416472334E+00   -0.315604074221926339E+03
    0.223073017019004594E+01   -0.153333558927154723E+01    0.233098806119569391E+01   -0.753269313509161265E+00   -0.315599854459461426E+03
    0.368833461823612874E+01   -0.156196636632001828E+01    0.232933020694431336E+01   -0.767456622656195186E+00   -0.315598917023290710E+03
    0.304214911436131175E+01   -0.155076585085764540E+01    0.231576518689357158E+01   -0.756959256852208107E+00   -0.315590424289891985E+03
    0.224212625056682846E+01   -0.155281508024419912E+01    0.231805132254427937E+01   -0.766499569577977269E+00   -0.315588981845150556E+03
    0.273767003269369580E+01   -0.154039025031200616E+01    0.234176483223085308E+01   -0.764995260758206896E+00   -0.315586320964105028E+03
    0.299747588953640154E+01   -0.152604531586561487E+01    0.232097978007428907E+01   -0.751647712632193432E+00   -0.315580133601872149E+03
    0.294816114295886811E+01   -0.154944465659031128E+01    0.231775142212546692E+01   -0.766376867199140221E+00   -0.315574229794055384E+03
    0.349844207484381675E+01   -0.154342552773263431E+01    0.231875163839870169E+01   -0.755751417729843666E+00   -0.315563723641885986E+03
    0.204303840226588163E+01   -0.155025861531925280E+01    0.232229283589644009E+01   -0.763921920501120510E+00   -0.315562107869366912E+03
    0.266428671099651027E+01   -0.155475072389033042E+01    0.235156248113468047E+01   -0.770593256510914593E+00   -0.315553698071903227E+03
    0.235660893999647758E+01   -0.153972599411115718E+01    0.232787666900701717E+01   -0.764659164901241084E+00   -0.315552541734688589E+03
    0.301106756983811730E+01   -0.156319519271299545E+01    0.231505735384504874E+01   -0.766881144664535164E+00   -0.315546153535881103E+03
    0.229459298394714217E+01   -0.152431934484792153E+01    0.231200335865538520E+01   -0.752210339887378510E+00   -0.315542212652676312E+03
    0.215804481496795209E+01   -0.155554508113277734E+01    0.232402533556061330E+01   -0.765154497355469587E+00   -0.315540017753598818E+03
    0.264266698174970704E+01   -0.157015393085152599E+01    0.234448204001645255E+01   -0.775628441817435288E+00   -0.315535504699547857E+03
    0.228885429627655235E+01   -0.156261395881517462E+01    0.233494801097000160E+01   -0.773130189589992689E+00   -0.315532085473013126E+03
    0.311948076356207027E+01   -0.156982121645962791E+01    0.234254625771807001E+01   -0.773324455638814356E+00   -0.315519964026444541E+03
    0.262417858451456265E+01   -0.157039155893540516E+01    0.234378568169659118E+01   -0.776009858894904703E+00   -0.315516620522183018E+03
    0.241528961241541751E+01   -0.155203842652158452E+01    0.234851149404049364E+01   -0.768093942733160340E+00   -0.315513367401972857E+03
    0.263315935706332116E+01   -0.156279590193455031E+01    0.234976082592631341E+01   -0.772584506272603555E+00   -0.315507779269376556E+03
    0.291966513255055649E+01   -0.155229329545341566E+01    0.231322192514618541E+01   -0.757780332670849432E+00   -0.315505786486224451E+03
    0.241633752530028678E+01   -0.153256274735348308E+01    0.232492553267390134E+01   -0.750371219869057526E+00   -0.315504779618939097E+03
    0.281589412693262586E+01   -0.153621447945048684E+01    0.232361270812691467E+01   -0.761372509316078805E+00   -0.315495266609886869E+03
    0.272766103077724020E+01   -0.154165103552873606E+01    0.233241569977373908E+01   -0.766007455922269820E+00   -0.315487380469525988E+03
    0.292931779576276430E+01   -0.156955212901029917E+01    0.233628942524156580E+01   -0.771442390975363601E+00   -0.315469332431004545E+03
    0.321488307621427616E+01   -0.156600197387284767E+01    0.232004993803641257E+01   -0.769362299592107668E+00   -0.315466573961859353E+03
    0.255698122325827759E+01   -0.155627594949222470E+01    0.231745968657766488E+01   -0.761075957889054244E+00   -0.315464744877916814E+03
    0.278488363852516052E+01   -0.154161872831214786E+01    0.234458956017126230E+01   -0.762379929179346938E+00   -0.315464658018933335E+03
    0.251164819695153119E+01   -0.156690304121148083E+01    0.234376901776493529E+01   -0.773778184354517506E+00   -0.315458620175888484E+03
    0.280401244914101699E+01   -0.153259234697267721E+01    0.233432680703262685E+01   -0.754549536742191940E+00   -0.315455764880927404E+03
    0.296027767423948740E+01   -0.154174146631955367E+01    0.232046486121428552E+01   -0.763266628739468267E+00   -0.315449056815209758E+03
    0.269259298644319633E+01   -0.156232076172558809E+01    0.233289368147622689E+01   -0.775348470576307847E+00   -0.315448586926373935E+03
    0.236116210939408644E+01   -0.153853531276505295E+01    0.233708712518084516E+01   -0.756984720918858933E+00   -0.315448212282463658E+03
    0.294021555058928685E+01   -0.154912551740010640E+01    0.234779601208816802E+01   -0.767865529867027163E+00   -0.315446294974648140E+03
    0.323931021807692598E+01   -0.156535984048224108E+01    0.232016860787092449E+01   -0.768254826128016433E+00   -0.315444811377595158E+03
    0.324516640000857359E+01   -0.154974317789142280E+01    0.233133155026933458E+01   -0.768264783664668549E+00   -0.315429847657778907E+03
    0.241052907993967658E+01   -0.153450400396093967E+01    0.233909357167303433E+01   -0.761096197840638311E+00   -0.315426016492250710E+03
    0.332326134348492941E+01   -0.153405296561422211E+01    0.231929401123490964E+01   -0.752818284506879820E+00   -0.315425755009939110E+03
    0.312522579748212559E+01   -0.155886508323361705E+01    0.231378677438616043E+01   -0.763173051273271064E+00   -0.315417748666889850E+03
    0.291810993720946144E+01   -0.155680744567799367E+01    0.234402114353164226E+01   -0.773973431846926019E+00   -0.315409957456731490E+03
    0.339783191792077011E+01   -0.155360777408286399E+01    0.231336966419849022E+01   -0.761249317699695283E+00   -0.315406531181168134E+03
    0.352827525123317720E+01   -0.155934840130912034E+01    0.234131702479399717E+01   -0.769359391497443035E+00   -0.315401855364504286E+03
    0.280120506378444345E+01   -0.155676050851567149E+01    0.231694894784017036E+01   -0.768891262183954538E+00   -0.315398410097383362E+03
    0.364222505753881931E+01   -0.155732326020088996E+01    0.232321903001998153E+01   -0.767020509226787439E+00   -0.315394601946073806E+03
    0.346686059936891322E+01   -0.155695980862281247E+01    0.232529178044508722E+01   -0.769125357581015301E+00   -0.315373248279894540E+03
    0.340129573214889325E+01   -0.154597739594638894E+01    0.231827512214989095E+01   -0.756325674795251146E+00   -0.315369987575200980E+03
    0.295342927009458789E+01   -0.155247912340638972E+01    0.234871927298857797E+01   -0.769920191184339409E+00   -0.315361477085420461E+03
    0.292537014711059973E+01   -0.155520404442499749E+01    0.234928696825780303E+01   -0.768821852842464182E+00   -0.315359818677763599E+03
    0.333304211478138512E+01   -0.154260118659360801E+01    0.233554064308844334E+01   -0.762327867113950397E+00   -0.315342836943320606E+03
