    0.663693543314933798E+01    0.827765464782714844E-01    0.303278231620788574E+01    0.264254158735275269E+01   -0.359259365828510940E+09   -0.583711395613834316E+01    1
    0.644532902121543838E+01   -0.160125851631164551E+01    0.169413399696350098E+01    0.322276329994201660E+01   -0.334366367372500062E+09   -0.584044728947168412E+01    1
    0.586220146596431757E+01   -0.123125934600830078E+01    0.326742100715637207E+01    0.287245154380798340E+01   -0.313173926115913451E+09   -0.584378062280502064E+01    1
    0.841383981645107326E+01   -0.124161195755004883E+01    0.221556591987609863E+01    0.318548232316970825E+01   -0.286229496295417905E+09   -0.584711395613835627E+01    1
    0.919049113392829931E+01   -0.119324159622192383E+01    0.345224142074584961E+01    0.275670355558395386E+01   -0.266706624015744388E+09   -0.585044728947168746E+01    1
    0.563941369831562067E+01   -0.170644640922546387E+01    0.198930239677429199E+01    0.292729544639587402E+01   -0.253202113154799730E+09   -0.585378062280502132E+01    1
    0.748979189753532371E+01   -0.466844797134399414E+00    0.172728061676025391E+01    0.394967514276504517E+01   -0.211958904321124256E+09   -0.585711395613836583E+01    1
    0.946058748960495022E+00   -0.370337009429931641E+00    0.151005792617797852E+01    0.430031669139862061E+01   -0.191106878364572465E+09   -0.586044728947168458E+01    1
    0.944152647316455784E+01   -0.105791354179382324E+01    0.180564880371093750E+01    0.334567427635192871E+01   -0.182613857179453820E+09   -0.586378062280500867E+01    1
    0.332425847470760338E+01   -0.162586760520935059E+01    0.365377116203308105E+01    0.257029736042022705E+01   -0.161811598276950061E+09   -0.586711395613835673E+01    1
    0.656611792147159612E+01    0.166480684280395508E+01    0.263955044746398926E+01    0.266815656423568726E+01   -0.143380659066397130E+09   -0.587044728947169592E+01    1
    0.537706241965293863E+01    0.189112544059753418E+01    0.312308287620544434E+01    0.104696285724639893E+01   -0.128033661015475482E+09   -0.587378062280501378E+01    1
    0.886817264080047529E+01   -0.724401950836181641E+00    0.366099143028259277E+01    0.211956673860549927E+01   -0.122933756749146581E+09   -0.587711395613836363E+01    1
    0.997797309875488203E+01    0.665142059326171875E+00    0.312812542915344238E+01    0.164536184072494507E+01   -0.984618269402106255E+08   -0.588044728947169038E+01    1
    0.197160237967967999E+01    0.122907066345214844E+01    0.232873487472534180E+01    0.338902920484542847E+01   -0.941160786600677520E+08   -0.588378062280502512E+01    1
    0.902776108920574138E+01    0.179529929161071777E+01    0.338616919517517090E+01    0.178836226463317871E+00   -0.822949131496564895E+08   -0.588711395613835986E+01    1
    0.833209936261177120E+01   -0.148175549507141113E+01    0.921620368957519531E+00    0.330325824022293091E+01   -0.701260636463453472E+08   -0.589044728947168750E+01    1
    0.795682806074619275E+01    0.803355455398559570E+00    0.173060607910156250E+01    0.446477627754211426E+01   -0.697533423047535419E+08   -0.589378062280501336E+01    1
    0.638887972772121415E+01    0.177336120605468750E+01    0.259857702255249023E+01    0.244854098558425903E+01   -0.649246226394093782E+08   -0.589711395613836142E+01    1
    0.133180164158344283E+01   -0.173863267898559570E+01    0.564837455749511719E+00    0.308512049913406372E+01   -0.595954859154011458E+08   -0.590044728947168906E+01    1
    0.937570002675056458E+01   -0.577889204025268555E+00    0.250509428977966309E+01    0.253050851821899414E+01   -0.569744973003067672E+08   -0.590378062280501403E+01    1
    0.863912966668605797E+01   -0.116661715507507324E+01    0.282182049751281738E+01    0.225765013694763184E+01   -0.564531273311775625E+08   -0.590711395613835233E+01    1
    0.101164344251155858E+01   -0.103833413124084473E+01    0.232580375671386719E+01    0.244639962911605835E+01   -0.481639363569817096E+08   -0.591044728947168974E+01    1
    0.369585584759712216E+01   -0.595088005065917969E-01    0.294499468803405762E+01    0.189469611644744873E+01   -0.435463273174600303E+08   -0.591378062280503869E+01    1
    0.302219005882739999E+01   -0.147513532638549805E+01    0.230320191383361816E+01    0.219277673959732056E+01   -0.408620898429512754E+08   -0.591711395613837610E+01    1
    0.889518227100372272E+01   -0.675486564636230469E+00    0.127362084388732910E+01    0.367864143848419189E+01   -0.386878136161472574E+08   -0.592044728947170285E+01    1
    0.734572624564170873E+01   -0.138023519515991211E+01    0.280153703689575195E+01    0.201831454038619995E+01   -0.340618630995512977E+08   -0.592378062280502160E+01    1
    0.737817591071128831E+01    0.113383889198303223E+01    0.188771891593933105E+01    0.399689316749572754E+01   -0.334228680219742991E+08   -0.592711395613834124E+01    1
    0.178015495300292970E+01   -0.174569630622863770E+01    0.966625452041625977E+00    0.241838103532791138E+01   -0.329388021259882003E+08   -0.593044728947167687E+01    1
    0.429772341787815115E+01   -0.895688056945800781E+00    0.171546292304992676E+01    0.278560858964920044E+01   -0.313336615169341415E+08   -0.593378062280501606E+01    1
    0.623164271295070638E+01    0.197210335731506348E+01    0.242513966560363770E+01    0.261298942565917969E+01   -0.235493272571300566E+08   -0.593711395613835968E+01    1
    0.218316888451576219E+01   -0.521049499511718750E+00    0.132987427711486816E+01    0.347784435749053955E+01   -0.202194877402653024E+08   -0.594044728947169531E+01    1
    0.831896372675895712E+01   -0.111580824851989746E+01    0.181633353233337402E+01    0.232148629426956177E+01   -0.191576885643712170E+08   -0.594378062280501940E+01    1
    0.882892531394958446E+01   -0.978734493255615234E+00    0.329095411300659180E+01    0.159859555959701538E+01   -0.189755225895823091E+08   -0.594711395613835059E+01    1
    0.490174890041351308E+01   -0.279918193817138672E+00    0.144662380218505859E+01    0.341644459962844849E+01   -0.153177689200966954E+08   -0.595044728947167822E+01    1
    0.593293090462684636E+00   -0.418754816055297852E+00    0.956390857696533203E+00    0.425987416505813599E+01   -0.120710900989796687E+08   -0.595378062280501563E+01    1
    0.796467907428741473E+01    0.185468721389770508E+01    0.304889869689941406E+01    0.269151508808135986E+00   -0.120396011507057138E+08   -0.595711395613834949E+01    1
    0.655834431648254412E+01   -0.107135891914367676E+01    0.901483774185180664E+00    0.329433351755142212E+01   -0.113391794270878602E+08   -0.596044728947167890E+01    1
    0.496516079545021061E+01    0.938420772552490234E+00    0.283010339736938477E+01    0.118250298500061035E+01   -0.107352931580012217E+08   -0.596378062280501009E+01    1
    0.199122788310050980E+00   -0.397760868072509766E-01    0.337422156333923340E+01    0.681383609771728516E+00   -0.839818833002179489E+07   -0.596711395613835194E+01    1
    0.111700243651866926E+01   -0.429151058197021484E-01    0.333429002761840820E+01    0.615055322647094727E+00   -0.643673905348261818E+07   -0.597044728947169379E+01    1
    0.913480282604694338E+01   -0.113177251815795898E+01    0.143502902984619141E+01    0.213734537363052368E+01   -0.601525983916035946E+07   -0.597378062280502675E+01    1
    0.639661641478538545E+01   -0.105192565917968750E+01    0.769635438919067383E+00    0.335846668481826782E+01   -0.572223151663998701E+07   -0.597711395613836682E+01    1
    0.160192116618156444E+01   -0.108753371238708496E+01    0.157330679893493652E+01    0.193006062507629395E+01   -0.459383812662594020E+07   -0.598044728947168824E+01    1
    0.266901651680469509E+01   -0.466732978820800781E+00    0.667549133300781250E+00    0.480542308092117310E+01   -0.456024731002551876E+07   -0.598378062280501855E+01    1
    0.370693956136703484E+01   -0.300871610641479492E+00    0.363913416862487793E+01    0.361346542835235596E+00   -0.433875189370118175E+07   -0.598711395613835595E+01    1
    0.604492078065872196E+01    0.626850128173828125E-01    0.309862875938415527E+01    0.636491835117340088E+00   -0.399533840222393861E+07   -0.599044728947169425E+01    1
    0.961032540202140795E+00   -0.150444364547729492E+01    0.542847871780395508E+00    0.258443254232406616E+01   -0.379381046796375699E+07   -0.599378062280503432E+01    1
    0.917205182135105090E+01    0.709086179733276367E+00    0.291999888420104980E+01    0.618784666061401367E+00   -0.369773521715416852E+07   -0.599711395613836995E+01    1
    0.170420823156833645E+01    0.125768995285034180E+01    0.177055239677429199E+01    0.344759130477905273E+01   -0.363807795490598725E+07   -0.600044728947169581E+01    1
    0.940638358592986989E+01   -0.119356393814086914E+01    0.411779880523681641E+00    0.397305566072463989E+01   -0.344130559357014392E+07   -0.600378062280502434E+01    1
    0.932386368751525829E+01   -0.109227848052978516E+01    0.381471848487854004E+01    0.765769839286804199E+00   -0.328151792615113454E+07   -0.600711395613837418E+01    1
    0.800082291364669906E+01   -0.454580068588256836E+00    0.279075884819030762E+01    0.996642947196960449E+00   -0.280931799082904588E+07   -0.601044728947169471E+01    1
    0.276243970751762369E+01    0.158797502517700195E+01    0.384864234924316406E+01   -0.231609517335891724E+01   -0.269936816116308700E+07   -0.601378062280501702E+01    1
    0.844103522717952792E+01   -0.130459904670715332E+01    0.130616450309753418E+01    0.166872924566268921E+01   -0.228134879367316188E+07   -0.601711395613836331E+01    1
    0.433101207256317089E+01    0.100236344337463379E+01    0.289428400993347168E+01    0.353106975555419922E+00   -0.222474861203970434E+07   -0.602044728947169183E+01    1
    0.352688250541686976E+01    0.162158107757568359E+01    0.254599690437316895E+01    0.119585466384887695E+01   -0.220074528790789144E+07   -0.602378062280501236E+01    1
    0.458310016810894005E+01   -0.134417819976806641E+01    0.160816669464111328E+01    0.135114955902099609E+01   -0.212578968047247874E+07   -0.602711395613836221E+01    1
    0.317222748279571531E+01   -0.320486307144165039E+00    0.375060176849365234E+01   -0.232151150703430176E-01   -0.204020875063975761E+07   -0.603044728947171205E+01    1
    0.430633779883384715E+01   -0.903321027755737305E+00    0.290116357803344727E+01    0.824432909488677979E+00   -0.200940620438380493E+07   -0.603378062280504324E+01    1
    0.391052524447441074E+01   -0.787031650543212891E-01    0.343386650085449219E+01    0.501011013984680176E-01   -0.200542594787013065E+07   -0.603711395613836554E+01    1
    0.556245113849639861E+01   -0.509829759597778320E+00    0.241994714736938477E+01    0.120909947156906128E+01   -0.194256677557621896E+07   -0.604044728947168430E+01    1
    0.619054472625255592E+01   -0.108919143676757812E-01    0.128706622123718262E+01    0.313134521245956421E+01   -0.168611527723953803E+07   -0.604378062280502437E+01    1
    0.859177111446857467E+01   -0.114461517333984375E+01    0.332452940940856934E+01    0.629661917686462402E+00   -0.165606206697895145E+07   -0.604711395613836888E+01    1
    0.854043798446655344E+00    0.508506774902343750E+00    0.351770257949829102E+01   -0.716225206851959229E+00   -0.135430478928140271E+07   -0.605044728947169297E+01    1
    0.272350916028022771E+01   -0.124796485900878906E+01    0.386793732643127441E+01    0.478700876235961914E+00   -0.135052532847423456E+07   -0.605378062280501794E+01    1
    0.723629615724086772E+01   -0.616614818572998047E+00    0.993602991104125977E+00    0.287614876031875610E+01   -0.114250181044039456E+07   -0.605711395613835712E+01    1
    0.934134134769439761E+01   -0.117305040359497070E+00    0.857681512832641602E+00    0.414682352542877197E+01   -0.112974195702077937E+07   -0.606044728947170164E+01    1
    0.542581373035907699E+01    0.107227420806884766E+01    0.138438749313354492E+01    0.389535838365554810E+01   -0.103446809090403910E+07   -0.606378062280503460E+01    1
    0.265553254246711701E+01   -0.148257970809936523E+01    0.749360561370849609E+00    0.175508439540863037E+01   -0.994245458379862946E+06   -0.606711395613834981E+01    1
    0.561674549698829662E+01   -0.100224351882934570E+01    0.396938562393188477E+01    0.154000163078308105E+00   -0.884854211085001472E+06   -0.607044728947169254E+01    1
    0.991009651660919211E+01    0.419630289077758789E+00    0.294930243492126465E+01    0.152722597122192383E-01   -0.722539249774237629E+06   -0.607378062280503173E+01    1
    0.968324479997158072E+01   -0.168061566352844238E+01    0.281292343139648438E+01    0.388913393020629883E+00   -0.722399729785062023E+06   -0.607711395613835847E+01    1
    0.494336314260959586E+01   -0.905441284179687500E+00    0.205166673660278320E+01    0.924044013023376465E+00   -0.628707693195478758E+06   -0.608044728947169943E+01    1
    0.331968368291854887E+00   -0.796729803085327148E+00    0.215454292297363281E+01    0.868008792400360107E+00   -0.567060247572176275E+06   -0.608378062280502796E+01    1
    0.748845034778118102E+01   -0.794513463973999023E+00    0.376506805419921875E+00    0.447745591402053833E+01   -0.560558543739290442E+06   -0.608711395613835293E+01    1
    0.487108206748962436E+00   -0.446411371231079102E+00    0.362437105178833008E+01   -0.332525730133056641E+00   -0.555909007107217330E+06   -0.609044728947168057E+01    1
    0.748968114376068073E+01    0.269239664077758789E+00    0.367100906372070312E+01   -0.107402580976486206E+01   -0.551586922940031160E+06   -0.609378062280500910E+01    1
    0.646905593335628470E+01   -0.183929204940795898E+01    0.358938360214233398E+01    0.213384449481964111E+00   -0.537556958916989272E+06   -0.609711395613834028E+01    1
    0.759470906734466578E+01   -0.105845165252685547E+01    0.264832091331481934E+01    0.450174152851104736E+00   -0.524980303814718267E+06   -0.610044728947168124E+01    1
    0.215896263480186468E+01   -0.119633531570434570E+01    0.808708190917968750E+00    0.195924037694931030E+01   -0.501006121753807005E+06   -0.610378062280502842E+01    1
    0.528930613040924058E+01    0.128233289718627930E+01    0.390904140472412109E+01   -0.280965358018875122E+01   -0.461325784895317978E+06   -0.610711395613835251E+01    1
    0.309176908731460587E+00    0.100012040138244629E+01    0.351868700981140137E+01   -0.165430325269699097E+01   -0.429366051647115150E+06   -0.611044728947167926E+01    1
    0.168207295835018167E+01   -0.144054102897644043E+01    0.380551767349243164E+01    0.132418751716613770E+00   -0.427372228949526034E+06   -0.611378062280503265E+01    1
    0.266627327680587767E+01   -0.153176140785217285E+01    0.241435790061950684E+01    0.316848158836364746E+00   -0.426379384052747104E+06   -0.611711395613836562E+01    1
    0.733487475752830509E+01   -0.127902364730834961E+01    0.168668031692504883E+01    0.749908983707427979E+00   -0.410776968497877708E+06   -0.612044728947168171E+01    1
    0.389295355677604704E+00   -0.192268204689025879E+01    0.769473314285278320E+00    0.302924752235412598E+00   -0.397816179011419299E+06   -0.612378062280501911E+01    1
    0.330628420889377583E+01   -0.432484626770019531E+00    0.976611375808715820E+00    0.271201831102371216E+01   -0.325060069694834412E+06   -0.612711395613837251E+01    1
    0.783678049623966189E+01   -0.899944305419921875E+00    0.302149653434753418E+01    0.944906473159790039E-01   -0.322231903395278554E+06   -0.613044728947170903E+01    1
    0.682866986691951716E+01   -0.984501838684082031E-01    0.379367184638977051E+01   -0.109330588579177856E+01   -0.286484526082667464E+06   -0.613378062280503933E+01    1
    0.707830232501029943E+01   -0.123590564727783203E+01    0.191608238220214844E+01    0.533508718013763428E+00   -0.284235515179200156E+06   -0.613711395613836164E+01    1
    0.872944936990737830E+01   -0.298273563385009766E+00    0.285472750663757324E+01    0.136065483093261719E-02   -0.253134126010768523E+06   -0.614044728947168661E+01    1
    0.642298236310482018E+01   -0.912131071090698242E+00    0.170440196990966797E+00    0.435046219825744629E+01   -0.209064310756172956E+06   -0.614378062280503645E+01    1
    0.730378986477851821E+01    0.201788663864135742E+00    0.137390637397766113E+01    0.237736612558364868E+01   -0.201081701651086332E+06   -0.614711395613836586E+01    1
    0.519942289233207688E+01   -0.239811420440673828E+00    0.290432858467102051E+01   -0.196075558662414551E+00   -0.178287393215953081E+06   -0.615044728947169439E+01    1
    0.507324343323707572E+00   -0.174476003646850586E+01    0.354350566864013672E+00    0.834637463092803955E+00   -0.168058442875438923E+06   -0.615378062280502824E+01    1
    0.965075821697711866E+01    0.184081387519836426E+01    0.394543814659118652E+01   -0.416949361562728882E+01   -0.159346372156156227E+06   -0.615711395613837009E+01    1
    0.469492396712303162E+01   -0.644564628601074219E+00    0.158261227607727051E+01    0.108667957782745361E+01   -0.151784134845824330E+06   -0.616044728947169418E+01    1
    0.276300359904766069E+01    0.766825675964355469E+00    0.332324934005737305E+01   -0.156813168525695801E+01   -0.131463626772451447E+06   -0.616378062280500760E+01    1
    0.869580106317996915E+01    0.651543140411376953E-01    0.379791879653930664E+01   -0.166395378112792969E+01   -0.122386374051330786E+06   -0.616711395613835833E+01    1
    0.232349332153797139E+01    0.109639143943786621E+01    0.294361996650695801E+01   -0.100358331203460693E+01   -0.112518188669469309E+06   -0.617044728947168775E+01    1
    0.730819262504577605E+01   -0.827413558959960938E+00    0.783503055572509766E-01    0.447675305604934692E+01   -0.111904531650873192E+06   -0.617378062280502338E+01    1
    0.356531292796134991E+00   -0.632023572921752930E+00    0.382976770401000977E+00    0.303479468822479248E+01   -0.996580060588357010E+05   -0.617711395613836611E+01    1
    0.833529633581638407E+01    0.942644834518432617E+00    0.294737744331359863E+01   -0.101937925815582275E+01   -0.938431100334147632E+05   -0.618044728947169730E+01    1
    0.362670321524143224E+01    0.622746706008911133E+00    0.216288828849792480E+01    0.868793606758117676E+00   -0.836664337615360564E+05   -0.618378062280502228E+01    1
    0.608431399285793262E+01   -0.502403736114501953E+00    0.119220972061157227E+00    0.477741235494613647E+01   -0.820843580847884878E+05   -0.618711395613833925E+01    1
    0.248591616749763517E+00    0.198394107818603516E+01    0.379799509048461914E+01   -0.447088068723678589E+01   -0.684222930850379780E+05   -0.619044728947167666E+01    1
    0.992585689783096292E+01    0.153288006782531738E+01    0.379105401039123535E+01   -0.387834060192108154E+01   -0.673642969411999366E+05   -0.619378062280501140E+01    1
    0.896162500858306821E+01    0.873037815093994141E+00    0.976323843002319336E+00    0.405372434854507446E+01   -0.620262380062253069E+05   -0.619711395613833993E+01    1
    0.802994644641876198E+00    0.542160511016845703E+00    0.337944102287292480E+01   -0.191028845310211182E+01   -0.613452762712342665E+05   -0.620044728947167734E+01    1
    0.284351147055625919E+01    0.196795129776000977E+01    0.260365390777587891E+01   -0.476351976394653320E+00   -0.578538284679643402E+05   -0.620378062280502274E+01    1
    0.586678524315357208E+01   -0.118015050888061523E+01    0.257934331893920898E+00    0.247899401187896729E+01   -0.561660259027380016E+05   -0.620711395613836192E+01    1
    0.942825507462024603E+01    0.295710563659667969E-02    0.116519236564636230E+01    0.219348287582397461E+01   -0.560631950344970755E+05   -0.621044728947169311E+01    1
    0.604884122610092145E+01   -0.106075119972229004E+01    0.245113372802734375E-01    0.292447614669799805E+01   -0.546834330895871972E+05   -0.621378062280502430E+01    1
    0.303413181662559506E+01   -0.181867170333862305E+01    0.207434678077697754E+01   -0.343753755092620850E+00   -0.541628804387377022E+05   -0.621711395613835460E+01    1
    0.325718217790126774E+01   -0.838834047317504883E+00    0.203132390975952148E+00    0.276446843147277832E+01   -0.539134014054506988E+05   -0.622044728947170089E+01    1
    0.681039728045463555E+01    0.882708787918090820E+00    0.320791912078857422E+01   -0.195826178789138794E+01   -0.521463224067078118E+05   -0.622378062280504807E+01    1
    0.904548347949981668E+01    0.951635837554931641E-01    0.332520818710327148E+01   -0.153701448440551758E+01   -0.517189763404824844E+05   -0.622711395613835705E+01    1
    0.379319114744663244E+01   -0.384154081344604492E+00    0.156812191009521484E+00    0.298798578977584839E+01   -0.489296019470397368E+05   -0.623044728947168291E+01    1
    0.443879698514938359E+00   -0.926150083541870117E+00    0.186862468719482422E+00    0.590393006801605225E+00   -0.486183490525882298E+05   -0.623378062280501855E+01    1
    0.741342836081981638E+01    0.184483075141906738E+01    0.411779880523681641E+00   -0.596690601110458374E+01   -0.486146745161355502E+05   -0.623711395613835862E+01    1
    0.931984916090965321E+01    0.130179667472839355E+01    0.105379104614257812E+00   -0.399791759252548218E+01   -0.486146745161347644E+05   -0.624044728947171290E+01    1
    0.925178739368915615E+01    0.128906846046447754E+01    0.478131771087646484E-01   -0.362747669219970703E+01   -0.486146745161347062E+05   -0.624378062280503698E+01    1
    0.267049680650234222E+01    0.159994673728942871E+01    0.525738477706909180E+00   -0.564043241739273071E+01   -0.486146745161335712E+05   -0.624711395613835663E+01    1
    0.364265598058700568E+00    0.137117600440979004E+01    0.950906276702880859E-01   -0.516918057203292847E+01   -0.486146745161325089E+05   -0.625044728947170114E+01    1
    0.719884887695312514E+01    0.132345700263977051E+01    0.235937118530273438E+00   -0.338039326667785645E+01   -0.486146745161104263E+05   -0.625378062280503766E+01    1
    0.611156007051467887E+00    0.484066247940063477E+00    0.967483520507812500E-01   -0.583555024862289429E+01   -0.486146745160784849E+05   -0.625711395613837151E+01    1
    0.189836138486862183E+01    0.194836616516113281E+00    0.600659847259521484E-01   -0.531924992799758911E+01   -0.486146745159348357E+05   -0.626044728947171336E+01    1
    0.695450044572353399E+01    0.659435749053955078E+00    0.494041681289672852E+00   -0.528975218534469604E+01   -0.486146745159260463E+05   -0.626378062280504189E+01    1
    0.244576548874378208E+01    0.492455959320068359E-01    0.162363052368164062E-03   -0.513672256469726562E+01   -0.486146745158310441E+05   -0.626711395613835620E+01    1
    0.392903482019901285E+01   -0.373606920242309570E+00    0.151889324188232422E-01   -0.571836704015731812E+01   -0.486146745156660108E+05   -0.627044728947167140E+01    1
    0.871385809659957822E+01    0.143914985656738281E+01    0.273847341537475586E+00   -0.173718476295471191E+01   -0.486146745154372911E+05   -0.627378062280501947E+01    1
    0.122347909092903140E+01    0.138637423515319824E+01    0.691307067871093750E+00   -0.446050369739532471E+01   -0.486146745146384856E+05   -0.627711395613835510E+01    1
    0.626999031424522357E+01    0.380042791366577148E+00    0.365281105041503906E+00   -0.393734198808670044E+01   -0.486146745123295696E+05   -0.628044728947167741E+01    1
    0.387133984446525581E+01   -0.371469497680664062E+00    0.259137153625488281E-02   -0.456846779584884644E+01   -0.486146745100004337E+05   -0.628378062280502636E+01    1
    0.578661380112171120E+01    0.125490379333496094E+01    0.871312379837036133E+00   -0.530975151062011719E+01   -0.486146745096843078E+05   -0.628711395613837443E+01    1
    0.320673502445220926E+01    0.732400178909301758E+00    0.140602111816406250E+00   -0.234757822751998901E+01   -0.486146745076715524E+05   -0.629044728947171272E+01    1
    0.950812819600105286E+01    0.137103772163391113E+01    0.406624317169189453E+00   -0.122115719318389893E+01   -0.486146745028514779E+05   -0.629378062280503148E+01    1
    0.207230018794536575E+01    0.152961945533752441E+01    0.213677406311035156E+00   -0.843107461929321289E+00   -0.486146745020342132E+05   -0.629711395613835290E+01    1
